p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_unf_err_count2r,p2_unf_err_count2r,speed_mph,serve_width,serve_depth,continuous_wins_p1,continuous_wins_p2,server,serve_no,elapsed_time,p1_Players_run_distance_difference,p2_Players_run_distance_difference,p1_server,p2_server,p1_score,p2_score,point_no,p1_Player_socre_margin,p2_Player_socre_margin
0.761904762,0.523809524,0.583333333,0.727272727,0.454545455,0.647058824,0,0,1,0,103,1,2,0,3,2,2,00:53:37,3.781,3.781,2,2,30,40,80,-10,-10
0.772727273,0.545454545,0.583333333,0.727272727,0.454545455,0.647058824,0,0,0,0,121,3,2,0,0,1,1,00:54:46,5.197,5.197,1,1,0,0,81,0,0
0.782608696,0.565217391,0.583333333,0.727272727,0.454545455,0.647058824,0,0,0,0,123,3,2,1,0,1,1,00:55:19,0.636,0.636,1,1,15,0,82,15,15
0.782608696,0.565217391,0.615384615,0.727272727,0.454545455,0.647058824,0,0,0,0,106,3,2,2,0,1,2,00:55:41,3.06,3.06,1,1,30,0,83,30,30
0.791666667,0.583333333,0.615384615,0.727272727,0.454545455,0.647058824,0,0,0,0,116,3,2,3,0,1,1,00:56:19,-1.23,-1.23,1,1,40,0,84,40,40
0.791666667,0.583333333,0.615384615,0.695652174,0.434782609,0.647058824,0,1,0,0,122,4,1,0,0,2,1,00:58:04,0.056,0.056,2,2,0,0,85,0,0
0.791666667,0.583333333,0.615384615,0.695652174,0.434782609,0.611111111,0,1,0,1,95,2,2,0,1,2,2,00:58:19,-0.21,-0.21,2,2,0,15,86,-15,-15
0.791666667,0.583333333,0.615384615,0.695652174,0.434782609,0.631578947,0,1,0,1,110,1,1,1,0,2,2,00:58:55,2.956,2.956,2,2,15,15,87,0,0
0.791666667,0.583333333,0.615384615,0.695652174,0.434782609,0.65,0,0,0,1,97,5,1,0,1,2,2,00:59:40,-2.137,-2.137,2,2,15,30,88,-15,-15
0.791666667,0.583333333,0.615384615,0.708333333,0.458333333,0.65,0,0,0,0,110,5,1,0,2,2,1,01:00:20,1.241,1.241,2,2,15,40,89,-25,-25
0.791666667,0.583333333,0.642857143,0.708333333,0.458333333,0.65,0,0,0,0,103,3,2,0,0,1,2,01:01:33,0.828,0.828,1,1,15,0,91,15,15
0.791666667,0.583333333,0.666666667,0.708333333,0.458333333,0.65,0,0,0,0,103,2,2,1,0,1,2,01:02:04,0.147,0.147,1,1,30,0,92,30,30
0.8,0.6,0.666666667,0.708333333,0.458333333,0.65,0,0,0,0,104,5,1,2,0,1,1,01:02:57,0.397,0.397,1,1,40,0,93,40,40
0.8,0.6,0.666666667,0.708333333,0.458333333,0.619047619,0,0,0,0,107,4,2,0,0,2,2,01:05:23,6.65,6.65,2,2,15,0,95,15,15
0.8,0.6,0.666666667,0.72,0.48,0.619047619,0,0,0,0,125,4,2,1,0,2,1,01:05:58,0.959,0.959,2,2,30,0,96,30,30
0.8,0.6,0.666666667,0.730769231,0.5,0.619047619,0,0,0,0,124,3,2,0,0,2,1,01:06:58,18.283,18.283,2,2,40,15,98,25,25
0.8,0.6,0.666666667,0.730769231,0.5,0.590909091,0,0,0,1,106,1,2,0,1,2,2,01:07:32,2.206,2.206,2,2,40,30,99,10,10
0.8,0.6,0.6875,0.730769231,0.5,0.590909091,0,0,0,2,100,1,2,0,0,1,2,01:10:30,3.817,3.817,1,1,0,15,101,-15,-15
0.769230769,0.576923077,0.6875,0.730769231,0.5,0.590909091,1,0,0,2,115,5,1,1,0,1,1,01:11:15,-0.385,-0.385,1,1,15,15,102,0,0
0.769230769,0.576923077,0.705882353,0.730769231,0.5,0.590909091,1,0,0,1,109,1,2,0,0,1,2,01:12:11,2.26,2.26,1,1,30,30,104,0,0
0.769230769,0.576923077,0.722222222,0.730769231,0.5,0.590909091,1,0,0,1,105,4,1,1,0,1,2,01:12:47,-2.693,-2.693,1,1,40,30,105,10,10
0.769230769,0.576923077,0.722222222,0.740740741,0.518518519,0.590909091,0,0,0,1,123,3,2,0,0,2,1,01:13:40,0.701,0.701,2,2,0,0,106,0,0
0.769230769,0.576923077,0.722222222,0.740740741,0.518518519,0.608695652,0,0,1,1,110,1,2,0,1,2,2,01:13:54,4.595,4.595,2,2,0,15,107,-15,-15
0.769230769,0.576923077,0.722222222,0.714285714,0.5,0.608695652,0,1,1,0,106,5,1,0,2,2,1,01:14:22,0.264,0.264,2,2,0,30,108,-30,-30
0.769230769,0.576923077,0.722222222,0.724137931,0.517241379,0.608695652,0,1,1,0,127,3,2,0,3,2,1,01:14:38,3.39,3.39,2,2,0,40,109,-40,-40
0.740740741,0.555555556,0.722222222,0.724137931,0.517241379,0.608695652,0,1,0,0,119,5,1,0,0,1,1,01:16:29,0.316,0.316,1,1,0,15,111,-15,-15
0.714285714,0.535714286,0.722222222,0.724137931,0.517241379,0.608695652,1,0,0,0,126,4,1,1,0,1,1,01:16:50,0.345,0.345,1,1,15,15,112,0,0
0.714285714,0.535714286,0.736842105,0.724137931,0.517241379,0.608695652,1,0,0,0,94,1,2,2,0,1,2,01:17:10,0.593,0.593,1,1,30,15,113,15,15
0.714285714,0.535714286,0.75,0.724137931,0.517241379,0.608695652,1,0,0,0,97,1,2,3,0,1,2,01:17:43,-1.636,-1.636,1,1,40,15,114,25,25
0.714285714,0.535714286,0.75,0.733333333,0.533333333,0.608695652,0,0,0,0,125,4,1,0,0,2,1,01:19:29,-0.624,-0.624,2,2,0,0,115,0,0
0.714285714,0.535714286,0.75,0.709677419,0.516129032,0.608695652,0,0,0,0,127,5,1,0,1,2,1,01:19:47,-0.159,-0.159,2,2,0,15,116,-15,-15
0.714285714,0.535714286,0.75,0.71875,0.53125,0.608695652,0,0,0,0,119,3,2,0,2,2,1,01:20:05,10.038,10.038,2,2,0,30,117,-30,-30
0.714285714,0.535714286,0.75,0.71875,0.53125,0.625,0,0,0,0,99,3,2,0,3,2,2,01:20:45,-0.534,-0.534,2,2,0,40,118,-40,-40
0.714285714,0.535714286,0.761904762,0.71875,0.53125,0.625,0,0,0,1,99,2,2,0,0,1,2,01:21:29,1.454,1.454,1,1,0,0,119,0,0
0.714285714,0.535714286,0.772727273,0.71875,0.53125,0.625,0,0,0,2,100,3,2,1,0,1,2,01:22:16,-1.342,-1.342,1,1,15,0,120,15,15
0.724137931,0.551724138,0.772727273,0.71875,0.53125,0.625,0,0,0,2,110,5,1,2,0,1,1,01:22:46,-3.403,-3.403,1,1,30,0,121,30,30
0.724137931,0.551724138,0.782608696,0.71875,0.53125,0.625,0,0,0,1,98,2,2,3,0,1,2,01:23:11,-1.008,-1.008,1,1,40,0,122,40,40
0.724137931,0.551724138,0.782608696,0.71875,0.53125,0.6,0,0,0,0,103,1,2,0,0,2,2,01:25:32,4.423,4.423,2,2,15,0,124,15,15
0.724137931,0.551724138,0.782608696,0.727272727,0.515151515,0.6,0,0,0,1,115,3,2,1,0,2,1,01:26:15,1.114,1.114,2,2,30,0,125,30,30
0.724137931,0.551724138,0.782608696,0.735294118,0.529411765,0.6,0,0,1,1,127,4,1,2,0,2,1,01:26:42,0.455,0.455,2,2,40,0,126,40,40
0.724137931,0.551724138,0.782608696,0.714285714,0.514285714,0.6,0,1,1,1,112,5,1,0,1,2,1,01:27:16,-0.024,-0.024,2,2,40,15,127,25,25
0.724137931,0.551724138,0.791666667,0.714285714,0.514285714,0.6,0,1,1,0,106,1,2,0,0,1,2,01:28:23,-3.811,-3.811,1,1,0,0,129,0,0
0.733333333,0.566666667,0.791666667,0.714285714,0.514285714,0.6,0,1,0,0,121,4,2,1,0,1,1,01:28:58,1.227,1.227,1,1,15,0,130,15,15
0.741935484,0.548387097,0.791666667,0.714285714,0.514285714,0.6,0,0,1,0,115,3,2,2,0,1,1,01:29:29,2.051,2.051,1,1,30,0,131,30,30
0.75,0.5625,0.791666667,0.714285714,0.514285714,0.6,0,0,1,0,121,4,2,0,1,1,1,01:29:58,-2.035,-2.035,1,1,30,15,132,15,15
0.757575758,0.575757576,0.791666667,0.714285714,0.514285714,0.6,0,0,1,0,129,2,1,1,0,1,1,01:30:32,-0.195,-0.195,1,1,40,15,133,25,25
0.757575758,0.575757576,0.791666667,0.714285714,0.514285714,0.615384615,0,0,1,0,107,2,2,0,0,2,2,01:32:04,1.348,1.348,2,2,0,0,134,0,0
0.757575758,0.575757576,0.791666667,0.722222222,0.527777778,0.615384615,0,1,1,0,123,4,1,0,1,2,1,01:32:37,0.555,0.555,2,2,0,15,135,-15,-15
0.757575758,0.575757576,0.791666667,0.72972973,0.540540541,0.615384615,0,1,1,0,111,3,2,0,2,2,1,01:33:09,0.96,0.96,2,2,0,30,136,-30,-30
0.757575758,0.575757576,0.791666667,0.736842105,0.552631579,0.615384615,0,1,0,0,124,4,2,0,3,2,1,01:33:46,3.466,3.466,2,2,0,40,137,-40,-40
0.757575758,0.575757576,0.8,0.736842105,0.552631579,0.615384615,0,0,0,0,109,1,1,0,0,1,2,01:34:45,0.234,0.234,1,1,0,0,138,0,0
0.757575758,0.575757576,0.807692308,0.736842105,0.552631579,0.615384615,0,0,0,1,88,1,2,1,0,1,2,01:35:15,1.961,1.961,1,1,15,0,139,15,15
0.764705882,0.588235294,0.807692308,0.736842105,0.552631579,0.615384615,0,0,0,1,116,5,1,2,0,1,1,01:35:49,-0.054,-0.054,1,1,30,0,140,30,30
0.764705882,0.588235294,0.777777778,0.736842105,0.552631579,0.615384615,0,0,1,1,91,3,2,3,0,1,2,01:36:13,-0.181,-0.181,1,1,40,0,141,40,40
0.742857143,0.571428571,0.777777778,0.736842105,0.552631579,0.615384615,1,0,1,0,111,5,1,0,1,1,1,01:36:46,0.054,0.054,1,1,40,15,142,25,25
0.742857143,0.571428571,0.777777778,0.717948718,0.538461538,0.615384615,1,1,1,0,127,4,2,0,0,2,1,01:39:04,-0.261,-0.261,2,2,0,0,143,0,0
0.742857143,0.571428571,0.777777778,0.7,0.525,0.615384615,1,1,0,0,125,4,2,0,0,2,1,01:39:52,-0.102,-0.102,2,2,15,15,145,0,0
0.742857143,0.571428571,0.777777778,0.7,0.525,0.592592593,0,1,0,1,100,1,2,0,1,2,2,01:40:10,3.389,3.389,2,2,15,30,146,-15,-15
0.742857143,0.571428571,0.777777778,0.707317073,0.536585366,0.592592593,0,0,0,1,129,4,2,1,0,2,1,01:40:44,0.683,0.683,2,2,30,30,147,0,0
0.742857143,0.571428571,0.777777778,0.707317073,0.536585366,0.571428571,0,0,0,2,107,3,2,0,1,2,2,01:41:04,-1.367,-1.367,2,2,30,40,148,-10,-10
0.742857143,0.571428571,0.777777778,0.707317073,0.536585366,0.551724138,0,0,0,1,114,4,2,1,0,2,2,01:41:50,1.073,1.073,2,2,40,40,149,0,0
0.742857143,0.571428571,0.777777778,0.707317073,0.536585366,0.566666667,0,0,0,1,119,4,2,2,0,2,2,01:42:23,0.361,0.361,2,2,60,40,150,20,20
0.742857143,0.571428571,0.777777778,0.714285714,0.547619048,0.566666667,0,0,1,0,118,5,1,0,0,2,1,01:43:09,4,4,2,2,40,40,151,0,0
0.742857143,0.571428571,0.777777778,0.720930233,0.534883721,0.566666667,0,0,1,1,127,3,2,0,1,2,1,01:43:37,1.273,1.273,2,2,40,60,152,-20,-20
0.742857143,0.571428571,0.777777778,0.720930233,0.534883721,0.580645161,0,0,1,1,113,2,2,0,0,2,2,01:44:11,2.105,2.105,2,2,40,40,153,0,0
0.742857143,0.571428571,0.777777778,0.720930233,0.534883721,0.5625,0,0,0,1,103,5,1,0,1,2,2,01:44:48,14.351,14.351,2,2,40,60,154,-20,-20
0.742857143,0.571428571,0.777777778,0.727272727,0.545454545,0.5625,0,0,0,0,113,5,1,0,0,2,1,01:45:42,1.913,1.913,2,2,40,40,155,0,0
0.742857143,0.571428571,0.777777778,0.711111111,0.533333333,0.5625,0,0,0,0,129,2,2,0,1,2,1,01:46:03,-0.143,-0.143,2,2,40,60,156,-20,-20
0.722222222,0.555555556,0.777777778,0.711111111,0.533333333,0.5625,0,0,0,0,116,5,2,0,0,1,1,01:47:17,-0.81,-0.81,1,1,0,0,157,0,0
0.722222222,0.555555556,0.75,0.711111111,0.533333333,0.5625,0,0,0,0,92,1,2,1,0,1,2,01:47:40,1.123,1.123,1,1,15,0,158,15,15
0.722222222,0.555555556,0.724137931,0.711111111,0.533333333,0.5625,0,0,0,0,87,2,2,0,1,1,2,01:48:53,0.765,0.765,1,1,15,30,160,-15,-15
0.72972973,0.567567568,0.724137931,0.711111111,0.533333333,0.5625,0,0,0,0,125,4,2,0,2,1,1,01:49:32,-0.001,-0.001,1,1,15,40,161,-25,-25
0.736842105,0.552631579,0.724137931,0.711111111,0.533333333,0.5625,0,0,0,0,120,4,2,1,0,1,1,01:50:09,2.728,2.728,1,1,30,40,162,-10,-10
0.736842105,0.552631579,0.724137931,0.695652174,0.52173913,0.5625,0,1,0,0,108,5,1,0,0,2,1,01:50:53,-0.049,-0.049,2,2,0,0,163,0,0
0.736842105,0.552631579,0.724137931,0.695652174,0.52173913,0.575757576,0,1,1,0,94,3,2,0,1,2,2,01:51:08,1.207,1.207,2,2,0,15,164,-15,-15
0.736842105,0.552631579,0.724137931,0.70212766,0.510638298,0.575757576,0,1,1,0,106,5,1,0,2,2,1,01:51:41,2.094,2.094,2,2,0,30,165,-30,-30
0.736842105,0.552631579,0.724137931,0.70212766,0.510638298,0.588235294,0,0,2,0,106,2,2,1,0,2,2,01:52:42,2.052,2.052,2,2,30,30,167,0,0
0.736842105,0.552631579,0.724137931,0.6875,0.5,0.588235294,0,1,1,0,106,5,1,0,0,2,1,01:54:12,0.342,0.342,2,2,40,40,169,0,0
0.736842105,0.552631579,0.724137931,0.6875,0.5,0.571428571,0,1,1,0,100,1,2,0,1,2,2,01:54:33,1.566,1.566,2,2,40,60,170,-20,-20
0.736842105,0.552631579,0.724137931,0.693877551,0.489795918,0.571428571,0,1,0,0,128,4,2,0,0,2,1,01:55:11,0.945,0.945,2,2,40,40,171,0,0
0.736842105,0.552631579,0.724137931,0.7,0.48,0.571428571,0,0,0,0,125,5,2,1,0,2,1,01:55:38,1.141,1.141,2,2,60,40,172,20,20
0.717948718,0.538461538,0.724137931,0.7,0.48,0.571428571,1,0,0,0,112,5,1,0,0,1,1,01:57:30,-0.02,-0.02,1,1,0,0,173,0,0
0.725,0.525,0.724137931,0.7,0.48,0.571428571,1,0,1,0,124,5,1,1,0,1,1,01:57:49,-1.628,-1.628,1,1,15,0,174,15,15
0.731707317,0.536585366,0.724137931,0.7,0.48,0.571428571,1,0,1,0,111,5,1,0,1,1,1,01:58:12,-3.273,-3.273,1,1,15,15,175,0,0
0.731707317,0.536585366,0.7,0.7,0.48,0.571428571,0,0,1,0,98,1,2,1,0,1,2,01:58:45,-0.104,-0.104,1,1,30,15,176,15,15
0.731707317,0.536585366,0.677419355,0.7,0.48,0.571428571,0,0,1,0,109,1,2,0,1,1,2,01:59:39,-2.315,-2.315,1,1,30,30,177,0,0
0.731707317,0.536585366,0.65625,0.7,0.48,0.571428571,0,0,1,0,109,2,2,0,2,1,2,02:00:40,-0.661,-0.661,1,1,30,40,178,-10,-10
0.731707317,0.536585366,0.636363636,0.7,0.48,0.571428571,1,0,1,0,104,1,1,1,0,1,2,02:01:12,-0.286,-0.286,1,1,40,40,179,0,0
0.738095238,0.547619048,0.636363636,0.7,0.48,0.571428571,1,0,0,0,121,1,2,2,0,1,1,02:01:41,-0.443,-0.443,1,1,60,40,180,20,20
0.738095238,0.547619048,0.636363636,0.68627451,0.470588235,0.571428571,1,0,0,0,126,4,2,0,0,2,1,02:02:15,0.091,0.091,2,2,0,0,181,0,0
0.738095238,0.547619048,0.636363636,0.673076923,0.461538462,0.571428571,0,0,0,0,128,4,2,0,1,2,1,02:02:33,0.054,0.054,2,2,0,15,182,-15,-15
0.738095238,0.547619048,0.636363636,0.679245283,0.452830189,0.571428571,0,0,0,1,98,4,2,0,0,2,1,02:04:01,0.892,0.892,2,2,15,30,184,-15,-15
0.738095238,0.547619048,0.636363636,0.666666667,0.444444444,0.571428571,0,0,0,1,125,5,1,1,0,2,1,02:04:56,-0.417,-0.417,2,2,40,30,186,10,10
0.738095238,0.547619048,0.636363636,0.666666667,0.444444444,0.583333333,0,0,0,1,108,3,2,0,1,2,2,02:05:26,0.955,0.955,2,2,40,40,187,0,0
0.738095238,0.547619048,0.636363636,0.672727273,0.454545455,0.583333333,0,0,1,0,129,4,2,0,2,2,1,02:06:09,-3.859,-3.859,2,2,40,60,188,-20,-20
0.738095238,0.547619048,0.647058824,0.672727273,0.454545455,0.583333333,0,0,1,0,101,2,2,0,0,1,2,02:07:55,9.471,9.471,1,1,0,0,189,0,0
0.744186047,0.558139535,0.647058824,0.672727273,0.454545455,0.583333333,0,0,1,0,125,2,1,1,0,1,1,02:09:16,0.749,0.749,1,1,30,0,191,30,30
0.744186047,0.558139535,0.628571429,0.672727273,0.454545455,0.583333333,0,0,0,0,94,3,2,2,0,1,2,02:09:34,0.034,0.034,1,1,40,0,192,40,40
0.75,0.568181818,0.628571429,0.672727273,0.454545455,0.583333333,0,0,0,0,124,4,2,0,1,1,1,02:10:10,-2.071,-2.071,1,1,40,15,193,25,25
0.75,0.568181818,0.628571429,0.678571429,0.464285714,0.583333333,0,0,0,0,126,4,2,0,0,2,1,02:11:09,0.797,0.797,2,2,0,0,194,0,0
0.75,0.568181818,0.628571429,0.684210526,0.456140351,0.583333333,0,0,0,1,127,4,2,0,1,2,1,02:11:27,0.707,0.707,2,2,0,15,195,-15,-15
0.75,0.568181818,0.628571429,0.684210526,0.456140351,0.594594595,0,0,0,1,109,5,1,1,0,2,2,02:11:50,0.734,0.734,2,2,15,15,196,0,0
0.75,0.568181818,0.628571429,0.672413793,0.448275862,0.594594595,0,0,0,1,123,4,2,0,1,2,1,02:12:17,0.446,0.446,2,2,15,30,197,-15,-15
0.75,0.568181818,0.628571429,0.672413793,0.448275862,0.605263158,0,0,0,0,109,2,2,0,2,2,2,02:12:54,-0.408,-0.408,2,2,15,40,198,-25,-25
0.733333333,0.555555556,0.628571429,0.672413793,0.448275862,0.605263158,1,0,0,0,126,4,2,0,0,1,1,02:14:41,-0.007,-0.007,1,1,0,0,199,0,0
0.733333333,0.555555556,0.638888889,0.672413793,0.448275862,0.605263158,1,0,0,0,97,1,2,1,0,1,2,02:15:00,-0.955,-0.955,1,1,15,0,200,15,15
0.739130435,0.565217391,0.638888889,0.672413793,0.448275862,0.605263158,1,0,0,0,113,5,1,2,0,1,1,02:16:01,0.489,0.489,1,1,30,0,201,30,30
0.739130435,0.565217391,0.648648649,0.672413793,0.448275862,0.605263158,0,0,0,0,94,3,2,3,0,1,2,02:16:21,-1.593,-1.593,1,1,40,0,202,40,40
0.739130435,0.565217391,0.648648649,0.677966102,0.440677966,0.605263158,0,0,0,1,125,1,1,0,0,2,1,02:17:21,-15.044,-15.044,2,2,0,0,203,0,0
0.739130435,0.565217391,0.648648649,0.677966102,0.440677966,0.615384615,0,0,0,1,110,3,1,1,0,2,2,02:17:51,-0.216,-0.216,2,2,15,0,204,15,15
0.739130435,0.565217391,0.648648649,0.666666667,0.433333333,0.615384615,0,1,0,1,115,5,1,0,1,2,1,02:18:35,-0.301,-0.301,2,2,15,15,205,0,0
0.739130435,0.565217391,0.648648649,0.666666667,0.433333333,0.6,0,1,0,1,115,2,2,0,2,2,2,02:18:57,-0.265,-0.265,2,2,15,30,206,-15,-15
0.739130435,0.565217391,0.648648649,0.666666667,0.433333333,0.585365854,0,1,0,2,114,2,1,1,0,2,2,02:19:40,-0.895,-0.895,2,2,30,30,207,0,0
0.739130435,0.565217391,0.648648649,0.672131148,0.426229508,0.585365854,0,0,0,2,125,4,2,2,0,2,1,02:20:36,10.481,10.481,2,2,40,30,208,10,10
0.744680851,0.574468085,0.648648649,0.672131148,0.426229508,0.585365854,0,0,0,1,121,3,2,0,0,1,1,02:22:27,-0.797,-0.797,1,1,0,0,209,0,0
0.75,0.583333333,0.648648649,0.672131148,0.426229508,0.585365854,0,0,0,0,126,2,2,1,0,1,1,02:22:56,-2.476,-2.476,1,1,15,0,210,15,15
0.75,0.583333333,0.657894737,0.672131148,0.426229508,0.585365854,0,0,0,0,101,2,2,2,0,1,2,02:23:23,2.364,2.364,1,1,30,0,211,30,30
0.75,0.583333333,0.641025641,0.672131148,0.426229508,0.585365854,0,0,0,0,91,1,2,3,0,1,2,02:24:10,1.033,1.033,1,1,40,0,212,40,40
0.75,0.583333333,0.65,0.672131148,0.426229508,0.585365854,0,0,0,0,101,2,1,0,1,1,2,02:24:44,-1.476,-1.476,1,1,40,15,213,25,25
0,0,0,1,1,0,0,0,0,0,117,3,2,0,0,2,1,00:00:00,2.093,2.093,2,2,0,0,1,0,0
0,0,0,1,0.5,0,0,0,0,0,113,3,2,0,1,2,1,00:00:24,1.17,1.17,2,2,0,15,2,-15,-15
0,0,0,1,0.333333333,0,0,0,0,0,116,4,1,1,0,2,1,00:00:52,3.719,3.719,2,2,15,15,3,0,0
0,0,0,1,0.5,0,0,0,0,0,118,2,1,2,0,2,1,00:01:31,-3.993,-3.993,2,2,30,15,4,15,15
0,0,0,1,0.5,0,0,0,0,0,97,4,2,0,1,2,2,00:02:03,-2.526,-2.526,2,2,30,30,5,0,0
0,0,0,1,0.5,0,0,0,0,1,97,3,2,1,0,2,2,00:02:57,3.909,3.909,2,2,40,30,6,10,10
0,0,0,1,0.5,0,0,0,1,1,112,4,2,0,0,1,2,00:04:14,-2.725,-2.725,1,1,0,0,7,0,0
0,0,0,1,0.5,0,0,0,2,1,116,3,2,0,1,1,2,00:05:07,-4.099,-4.099,1,1,0,15,8,-15,-15
1,1,0,1,0.5,0,0,0,2,0,118,5,1,0,2,1,1,00:05:46,-0.264,-0.264,1,1,0,30,9,-30,-30
1,1,0,1,0.5,0,0,0,1,0,114,1,2,1,0,1,2,00:06:11,-2.441,-2.441,1,1,15,30,10,-15,-15
1,1,0,1,0.5,0,0,0,0,0,133,2,1,0,0,1,1,00:07:41,-1.494,-1.494,1,1,30,40,12,-10,-10
1,0.666666667,0,1,0.5,0,0,0,1,0,121,5,1,1,0,1,1,00:08:08,-4.178,-4.178,1,1,40,40,13,0,0
1,0.666666667,0,1,0.5,0,0,0,2,0,106,3,1,0,1,1,2,00:08:40,-14.768,-14.768,1,1,40,60,14,-20,-20
1,0.666666667,0,1,0.5,0.333333333,0,0,3,0,95,2,2,0,0,2,2,00:09:56,2.378,2.378,2,2,15,0,16,15,15
1,0.666666667,0,1,0.4,0.333333333,0,0,2,1,111,4,2,0,1,2,1,00:10:22,-4.211,-4.211,2,2,15,15,17,0,0
1,0.666666667,0,1,0.5,0.333333333,0,0,1,1,117,4,2,1,0,2,1,00:11:02,10.379,10.379,2,2,30,15,18,15,15
1,0.666666667,0,1,0.5,0.25,0,0,0,1,89,5,1,0,1,2,2,00:11:25,-10.508,-10.508,2,2,30,30,19,0,0
1,0.666666667,0,1,0.5,0.2,0,0,0,1,91,3,2,1,0,2,2,00:12:27,0.757,0.757,2,2,40,30,20,10,10
1,0.5,0,1,0.5,0.2,0,0,0,1,122,4,2,0,0,1,1,00:14:40,-7.507,-7.507,1,1,0,0,21,0,0
1,0.5,0,1,0.5,0.2,0,0,0,1,105,4,2,0,1,1,2,00:15:25,4.046,4.046,1,1,0,15,22,-15,-15
1,0.6,0,1,0.5,0.2,0,0,0,0,115,5,1,0,2,1,1,00:16:08,-1.769,-1.769,1,1,0,30,23,-30,-30
1,0.6,0,1,0.5,0.2,0,0,0,0,113,5,1,1,0,1,2,00:16:34,-1.549,-1.549,1,1,15,30,24,-15,-15
1,0.6,0.142857143,1,0.5,0.2,0,0,0,0,97,1,2,0,1,1,2,00:17:40,-5.893,-5.893,1,1,15,40,25,-25,-25
1,0.6,0.25,1,0.5,0.2,0,0,0,0,109,5,1,1,0,1,2,00:18:26,0.737,0.737,1,1,30,40,26,-10,-10
1,0.6,0.333333333,1,0.5,0.2,0,0,0,1,110,3,2,0,0,1,2,00:19:39,0.982,0.982,1,1,40,60,28,-20,-20
1,0.5,0.333333333,1,0.5,0.2,0,0,1,1,121,4,2,0,0,1,1,00:20:19,-9.57,-9.57,1,1,40,40,29,0,0
0.857142857,0.428571429,0.333333333,1,0.5,0.2,0,0,1,1,120,5,1,0,1,1,1,00:20:47,-4.078,-4.078,1,1,40,60,30,-20,-20
0.857142857,0.428571429,0.4,1,0.5,0.2,0,0,1,0,117,4,2,0,0,1,2,00:21:55,4.235,4.235,1,1,40,60,32,-20,-20
0.857142857,0.428571429,0.454545455,1,0.5,0.2,0,0,0,0,109,2,2,0,0,1,2,00:22:42,0.142,0.142,1,1,40,40,33,0,0
0.875,0.5,0.454545455,1,0.5,0.2,0,0,0,0,122,2,2,1,0,1,1,00:23:18,-1.638,-1.638,1,1,60,40,34,20,20
0.875,0.5,0.454545455,1,0.5,0.333333333,0,0,1,0,89,4,2,0,0,2,2,00:24:08,1.403,1.403,2,2,0,0,35,0,0
0.875,0.5,0.454545455,1,0.5,0.428571429,0,0,2,0,86,4,2,0,1,2,2,00:24:42,2.36,2.36,2,2,0,15,36,-15,-15
0.875,0.5,0.454545455,1,0.5,0.5,0,0,3,0,94,3,2,0,2,2,2,00:25:13,1.202,1.202,2,2,0,30,37,-30,-30
0.875,0.5,0.454545455,1,0.5,0.444444444,0,0,2,0,96,5,1,0,3,2,2,00:25:48,5.891,5.891,2,2,0,40,38,-40,-40
0.875,0.5,0.454545455,1,0.428571429,0.444444444,0,0,1,0,113,4,2,1,0,2,1,00:26:33,1.242,1.242,2,2,15,40,39,-25,-25
0.875,0.5,0.454545455,1,0.428571429,0.5,0,0,0,0,93,2,2,2,0,2,2,00:26:58,0.044,0.044,2,2,30,40,40,-10,-10
0.888888889,0.444444444,0.454545455,1,0.428571429,0.5,0,0,1,0,121,4,1,0,0,1,1,00:28:58,-1.066,-1.066,1,1,0,0,41,0,0
0.9,0.4,0.454545455,1,0.428571429,0.5,0,0,2,0,119,4,2,0,1,1,1,00:29:23,-6.013,-6.013,1,1,0,15,42,-15,-15
0.909090909,0.363636364,0.454545455,1,0.428571429,0.5,0,0,3,0,128,2,2,0,2,1,1,00:30:00,-0.266,-0.266,1,1,0,30,43,-30,-30
0.916666667,0.416666667,0.454545455,1,0.428571429,0.5,0,0,2,0,131,4,2,0,3,1,1,00:30:22,-5.087,-5.087,1,1,0,40,44,-40,-40
0.923076923,0.384615385,0.454545455,1,0.428571429,0.5,0,0,2,0,105,5,1,1,0,1,1,00:30:49,-1.008,-1.008,1,1,15,40,45,-25,-25
0.923076923,0.384615385,0.454545455,1,0.428571429,0.545454545,0,0,1,0,86,3,2,0,0,2,2,00:31:33,2.703,2.703,2,2,0,0,46,0,0
0.923076923,0.384615385,0.454545455,1,0.375,0.545454545,0,0,1,0,108,3,2,0,1,2,1,00:32:06,5.331,5.331,2,2,0,15,47,-15,-15
0.923076923,0.384615385,0.454545455,0.888888889,0.333333333,0.545454545,0,0,0,0,116,4,1,1,0,2,1,00:32:32,1.241,1.241,2,2,15,15,48,0,0
0.923076923,0.384615385,0.454545455,0.9,0.3,0.545454545,0,0,0,0,117,5,2,0,1,2,1,00:32:54,3.835,3.835,2,2,15,30,49,-15,-15
0.923076923,0.384615385,0.454545455,0.9,0.3,0.583333333,0,0,0,0,99,2,2,1,0,2,2,00:33:17,-0.537,-0.537,2,2,30,30,50,0,0
0.923076923,0.384615385,0.454545455,0.909090909,0.363636364,0.583333333,0,0,0,0,119,4,2,0,1,2,1,00:33:51,0.294,0.294,2,2,30,40,51,-10,-10
