,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_unf_err_count2r,p2_unf_err_count2r,speed_mph,serve_width,serve_depth,continuous_wins_p1,continuous_wins_p2,server,serve_no,elapsed_time,Player_socre_margin,Players_run_distance_difference,p1_server,p2_server,p1_score,p2_score,y_value_p1,y_value_p2,Momentum difference,point_victor_p2
1840,0.722222222,0.444444444,0.833333333,0.705882353,0.529411765,0.636363636,2,1,0,0,0.515151515,4,2,0,0,1,1,00:38:21,-0.129032258,0.515151515,1,0,15,15,52.21022444,32.66970321,19.54052123,1
1841,0.722222222,0.444444444,0.714285714,0.705882353,0.529411765,0.636363636,2,0,1,0,-0.363636364,1,2,1,0,1,2,00:38:44,-0.161290323,-0.363636364,1,0,30,15,46.21217682,14.85740321,31.35477361,2
1842,0.736842105,0.473684211,0.714285714,0.705882353,0.529411765,0.636363636,1,0,1,0,0.303030303,5,1,0,1,1,1,00:39:21,-0.129032258,0.303030303,1,0,30,30,55.11535256,33.12947321,21.98587935,1
1843,0.736842105,0.473684211,0.625,0.705882353,0.529411765,0.636363636,0,0,1,0,-0.121212121,1,2,1,0,1,2,00:40:00,-0.096774194,-0.121212121,1,0,40,30,46.42456684,18.06540321,28.35916363,1
1844,0.736842105,0.473684211,0.625,0.705882353,0.529411765,0.666666667,0,0,0,0,0.151515152,4,2,0,0,2,2,00:41:16,-0.129032258,0.151515152,0,1,0,0,27.40023684,46.96682412,-19.56658728,2
1845,0.736842105,0.473684211,0.625,0.705882353,0.529411765,0.615384615,0,0,0,0,-0.212121212,3,2,0,1,2,2,00:41:42,-0.096774194,-0.212121212,0,1,0,15,20.43823684,43.95226335,-23.5140265,1
1846,0.736842105,0.473684211,0.625,0.722222222,0.5,0.615384615,0,0,0,0,0.242424242,5,1,1,0,2,1,00:42:16,-0.064516129,0.242424242,0,1,15,15,31.38663684,46.60925478,-15.22261794,1
1847,0.736842105,0.473684211,0.625,0.722222222,0.5,0.642857143,0,0,0,0,-0.151515152,5,2,2,0,2,2,00:42:42,-0.096774194,-0.151515152,0,1,30,15,33.54023684,44.90708555,-11.36684871,2
1848,0.736842105,0.473684211,0.625,0.722222222,0.5,0.6,0,0,0,0,0,3,2,0,1,2,2,00:43:32,-0.064516129,0,0,1,30,30,23.24523684,46.60375555,-23.35851871,1
1849,0.736842105,0.473684211,0.625,0.736842105,0.473684211,0.6,0,0,0,0,0.666666667,3,1,1,0,2,1,00:44:22,-0.032258065,0.666666667,0,1,40,30,32.70063684,47.77561421,-15.07497737,1
1850,0.736842105,0.473684211,0.555555556,0.736842105,0.473684211,0.6,0,0,0,0,-0.060606061,2,2,0,0,1,2,00:44:57,-0.064516129,-0.060606061,1,0,0,0,38.6446224,20.68488421,17.95973819,2
1851,0.75,0.5,0.555555556,0.736842105,0.473684211,0.6,0,0,0,0,0.272727273,5,2,0,1,1,1,00:46:10,-0.032258065,0.272727273,1,0,0,15,47.49356056,33.51255421,13.98100635,1
1852,0.75,0.5,0.6,0.736842105,0.473684211,0.6,0,0,0,0,0.121212121,1,1,1,0,1,2,00:46:37,0,0.121212121,1,0,15,15,42.234405,19.82428421,22.41012079,1
1853,0.75,0.5,0.636363636,0.736842105,0.473684211,0.6,0,0,0,0,-0.121212121,1,1,2,0,1,2,00:47:35,0.032258065,-0.121212121,1,0,30,15,43.20022318,16.61628421,26.58393897,1
1854,0.75,0.5,0.583333333,0.736842105,0.473684211,0.6,0,0,1,0,-0.090909091,1,2,3,0,1,2,00:48:35,0,-0.090909091,1,0,40,15,54.86433833,18.13388421,36.73045412,2
1855,0.761904762,0.523809524,0.583333333,0.736842105,0.473684211,0.6,0,0,1,0,0.424242424,2,2,0,1,1,1,00:49:25,0.032258065,0.424242424,1,0,40,30,49.79661571,29.06755421,20.7290615,1
1856,0.761904762,0.523809524,0.583333333,0.75,0.45,0.6,0,0,1,0,0.424242424,4,2,0,0,2,1,00:51:24,0.096774194,0.424242424,0,1,15,0,35.41328571,47.77403,-12.36074429,1
1857,0.761904762,0.523809524,0.583333333,0.714285714,0.428571429,0.6,0,1,0,0,0.181818182,5,1,1,0,2,1,00:51:47,0.064516129,0.181818182,0,1,30,0,30.83868571,47.23780143,-16.39911571,2
1858,0.761904762,0.523809524,0.583333333,0.727272727,0.454545455,0.6,0,1,1,0,0.454545455,4,2,0,1,2,1,00:52:05,0.032258065,0.454545455,0,1,30,15,35.81428571,54.26331818,-18.44903247,2
1859,0.761904762,0.523809524,0.583333333,0.727272727,0.454545455,0.625,0,1,1,0,0.060606061,4,2,0,2,2,2,00:52:39,0,0.060606061,0,1,30,30,32.85128571,55.64823818,-22.79695247,2
1860,0.761904762,0.523809524,0.583333333,0.727272727,0.454545455,0.647058824,0,0,1,0,-0.151515152,1,2,0,3,2,2,00:53:37,-0.032258065,-0.151515152,0,1,30,40,23.59428571,48.74041701,-25.14613129,2
1861,0.772727273,0.545454545,0.583333333,0.727272727,0.454545455,0.647058824,0,0,0,0,0.393939394,3,2,0,0,1,1,00:54:46,0,0.393939394,1,0,0,0,45.34132242,26.67507701,18.66624541,1
1862,0.782608696,0.565217391,0.583333333,0.727272727,0.454545455,0.647058824,0,0,0,0,0.454545455,3,2,1,0,1,1,00:55:19,0.032258065,0.454545455,1,0,15,0,50.32201116,27.47707701,22.84493415,1
1863,0.782608696,0.565217391,0.615384615,0.727272727,0.454545455,0.647058824,0,0,0,0,-0.060606061,3,2,2,0,1,2,00:55:41,0.064516129,-0.060606061,1,0,30,0,49.90821629,22.91007701,26.99813928,1
1864,0.791666667,0.583333333,0.615384615,0.727272727,0.454545455,0.647058824,0,0,0,0,0.242424242,3,2,3,0,1,1,00:56:19,0.096774194,0.242424242,1,0,40,0,55.83201429,24.67007701,31.16193728,1
1865,0.791666667,0.583333333,0.615384615,0.695652174,0.434782609,0.647058824,0,1,0,0,0.424242424,4,1,0,0,2,1,00:58:04,0.064516129,0.424242424,0,1,0,0,28.58808429,48.46602796,-19.87794367,2
1866,0.791666667,0.583333333,0.615384615,0.695652174,0.434782609,0.611111111,0,1,0,1,-0.393939394,2,2,0,1,2,2,00:58:19,0.096774194,-0.393939394,0,1,0,15,16.82768429,46.93357247,-30.10588817,1
1867,0.791666667,0.583333333,0.615384615,0.695652174,0.434782609,0.631578947,0,1,0,1,0.060606061,1,1,1,0,2,2,00:58:55,0.064516129,0.060606061,0,1,15,15,23.57608429,45.5727586,-21.99667431,2
1868,0.791666667,0.583333333,0.615384615,0.695652174,0.434782609,0.65,0,0,0,1,-0.333333333,5,1,0,1,2,2,00:59:40,0.032258065,-0.333333333,0,1,15,30,22.96308429,51.28983913,-28.32675484,2
1869,0.791666667,0.583333333,0.615384615,0.708333333,0.458333333,0.65,0,0,0,0,0.060606061,5,1,0,2,2,1,01:00:20,0,0.060606061,0,1,15,40,25.92608429,52.48652,-26.5604357,2
1870,0.791666667,0.583333333,0.642857143,0.708333333,0.458333333,0.65,0,0,0,0,-0.151515152,3,2,0,0,1,2,01:01:33,0.064516129,-0.151515152,1,0,15,0,41.00033298,21.62945,19.37088298,1
1871,0.791666667,0.583333333,0.666666667,0.708333333,0.458333333,0.65,0,0,0,0,-0.151515152,2,2,1,0,1,2,01:02:04,0.096774194,-0.151515152,1,0,30,0,42.9641425,19.47945,23.48469251,1
1872,0.8,0.6,0.666666667,0.708333333,0.458333333,0.65,0,0,0,0,-0.121212121,5,1,2,0,1,1,01:02:57,0.129032258,-0.121212121,1,0,40,0,50.59923667,22.96385,27.63538667,1
1873,0.8,0.6,0.666666667,0.708333333,0.458333333,0.619047619,0,0,0,0,-0.03030303,4,2,0,0,2,2,01:05:23,0.193548387,-0.03030303,0,1,15,0,26.33550667,43.90428,-17.56877333,1
1874,0.8,0.6,0.666666667,0.72,0.48,0.619047619,0,0,0,0,0.515151515,4,2,1,0,2,1,01:05:58,0.161290323,0.515151515,0,1,30,0,35.30350667,49.07193,-13.76842333,2
1875,0.8,0.6,0.666666667,0.730769231,0.5,0.619047619,0,0,0,0,0.484848485,3,2,0,0,2,1,01:06:58,0.161290323,0.484848485,0,1,40,15,28.75250667,46.70522231,-17.95271564,2
1876,0.8,0.6,0.666666667,0.730769231,0.5,0.590909091,0,0,0,1,-0.060606061,1,2,0,1,2,2,01:07:32,0.193548387,-0.060606061,0,1,40,30,19.48450667,47.70616504,-28.22165837,1
1877,0.8,0.6,0.6875,0.730769231,0.5,0.590909091,0,0,0,2,-0.242424242,1,2,0,0,1,2,01:10:30,0.193548387,-0.242424242,1,0,0,15,35.86142,28.60016504,7.261254963,1
1878,0.769230769,0.576923077,0.6875,0.730769231,0.5,0.590909091,1,0,0,2,0.212121212,5,1,1,0,1,1,01:11:15,0.225806452,0.212121212,1,0,15,15,52.21039538,39.84856504,12.36183035,1
1879,0.769230769,0.576923077,0.705882353,0.730769231,0.5,0.590909091,1,0,0,1,0.03030303,1,2,0,0,1,2,01:12:11,0.225806452,0.03030303,1,0,30,30,40.65886303,26.00916504,14.64969799,1
1880,0.769230769,0.576923077,0.722222222,0.730769231,0.5,0.590909091,1,0,0,1,-0.090909091,4,1,1,0,1,2,01:12:47,0.258064516,-0.090909091,1,0,40,30,48.4663676,29.73856504,18.72780257,1
1881,0.769230769,0.576923077,0.722222222,0.740740741,0.518518519,0.590909091,0,0,0,1,0.454545455,3,2,0,0,2,1,01:13:40,0.225806452,0.454545455,0,1,0,0,28.3010376,52.52713607,-24.22609846,2
1882,0.769230769,0.576923077,0.722222222,0.740740741,0.518518519,0.608695652,0,0,1,1,0.060606061,1,2,0,1,2,2,01:13:54,0.193548387,0.060606061,0,1,0,15,27.4380376,49.57418551,-22.13614791,2
1883,0.769230769,0.576923077,0.722222222,0.714285714,0.5,0.608695652,0,1,1,0,-0.060606061,5,1,0,2,2,1,01:14:22,0.161290323,-0.060606061,0,1,0,30,31.0674376,52.93236503,-21.86492742,2
1884,0.769230769,0.576923077,0.722222222,0.724137931,0.517241379,0.608695652,0,1,1,0,0.575757576,3,2,0,3,2,1,01:14:38,0.129032258,0.575757576,0,1,0,40,36.3050376,62.54897493,-26.24393732,2
1885,0.740740741,0.555555556,0.722222222,0.724137931,0.517241379,0.608695652,0,1,0,0,0.333333333,5,1,0,0,1,1,01:16:29,0.129032258,0.333333333,1,0,0,15,48.27115223,31.19103493,17.0801173,1
1886,0.714285714,0.535714286,0.722222222,0.724137931,0.517241379,0.608695652,1,0,0,0,0.545454545,4,1,1,0,1,1,01:16:50,0.161290323,0.545454545,1,0,15,15,54.07303794,29.86473493,24.20830301,1
1887,0.714285714,0.535714286,0.736842105,0.724137931,0.517241379,0.608695652,1,0,0,0,-0.424242424,1,2,2,0,1,2,01:17:10,0.193548387,-0.424242424,1,0,30,15,42.22752098,13.94933493,28.27818605,1
1888,0.714285714,0.535714286,0.75,0.724137931,0.517241379,0.608695652,1,0,0,0,-0.333333333,1,2,3,0,1,2,01:17:43,0.225806452,-0.333333333,1,0,40,15,47.49341571,15.15233493,32.34108078,1
1889,0.714285714,0.535714286,0.75,0.733333333,0.533333333,0.608695652,0,0,0,0,0.515151515,4,1,0,0,2,1,01:19:29,0.193548387,0.515151515,0,1,0,0,29.70488571,48.29858217,-18.59369645,2
1890,0.714285714,0.535714286,0.75,0.709677419,0.516129032,0.608695652,0,0,0,0,0.575757576,5,1,0,1,2,1,01:19:47,0.161290323,0.575757576,0,1,0,15,32.65688571,55.22092959,-22.56404387,2
1891,0.714285714,0.535714286,0.75,0.71875,0.53125,0.608695652,0,0,0,0,0.333333333,3,2,0,2,2,1,01:20:05,0.129032258,0.333333333,0,1,0,30,26.26548571,53.19120967,-26.92572396,2
1892,0.714285714,0.535714286,0.75,0.71875,0.53125,0.625,0,0,0,0,-0.272727273,3,2,0,3,2,2,01:20:45,0.096774194,-0.272727273,0,1,0,40,20.49548571,51.7234775,-31.22799179,2
1893,0.714285714,0.535714286,0.761904762,0.71875,0.53125,0.625,0,0,0,1,-0.272727273,2,2,0,0,1,2,01:21:29,0.129032258,-0.272727273,1,0,0,0,37.08572048,24.4401375,12.64558298,1
1894,0.714285714,0.535714286,0.772727273,0.71875,0.53125,0.625,0,0,0,2,-0.242424242,3,2,1,0,1,2,01:22:16,0.161290323,-0.242424242,1,0,15,0,43.68845208,33.1911375,10.49731458,1
1895,0.724137931,0.551724138,0.772727273,0.71875,0.53125,0.625,0,0,0,2,0.060606061,5,1,2,0,1,1,01:22:46,0.193548387,0.060606061,1,0,30,0,52.78692154,38.1345375,14.65238404,1
1896,0.724137931,0.551724138,0.782608696,0.71875,0.53125,0.625,0,0,0,1,-0.303030303,2,2,3,0,1,2,01:23:11,0.225806452,-0.303030303,1,0,40,0,48.93875474,24.0391375,24.89961724,1
1897,0.724137931,0.551724138,0.782608696,0.71875,0.53125,0.6,0,0,0,0,-0.151515152,1,2,0,0,2,2,01:25:32,0.290322581,-0.151515152,0,1,15,0,18.11042474,36.2462175,-18.13579276,1
1898,0.724137931,0.551724138,0.782608696,0.727272727,0.515151515,0.6,0,0,0,1,0.212121212,3,2,1,0,2,1,01:26:15,0.322580645,0.212121212,0,1,30,0,28.97242474,49.26474212,-20.29231738,1
1899,0.724137931,0.551724138,0.782608696,0.735294118,0.529411765,0.6,0,0,1,1,0.575757576,4,1,2,0,2,1,01:26:42,0.290322581,0.575757576,0,1,40,0,45.21782474,55.24363589,-10.02581115,2
1900,0.724137931,0.551724138,0.782608696,0.714285714,0.514285714,0.6,0,1,1,1,0.121212121,5,1,0,1,2,1,01:27:16,0.258064516,0.121212121,0,1,40,15,33.35282474,57.36075714,-24.0079324,2
1901,0.724137931,0.551724138,0.791666667,0.714285714,0.514285714,0.6,0,1,1,0,-0.060606061,1,2,0,0,1,2,01:28:23,0.322580645,-0.060606061,1,0,0,0,44.44005184,20.62135714,23.8186947,1
1902,0.733333333,0.566666667,0.791666667,0.714285714,0.514285714,0.6,0,1,0,0,0.393939394,4,2,1,0,1,1,01:28:58,0.35483871,0.393939394,1,0,15,0,52.39978334,30.83635714,21.5634262,1
1903,0.741935484,0.548387097,0.791666667,0.714285714,0.514285714,0.6,0,0,1,0,0.212121212,3,2,2,0,1,1,01:29:29,0.322580645,0.212121212,1,0,30,0,58.17756441,24.29705714,33.88050727,2
1904,0.75,0.5625,0.791666667,0.714285714,0.514285714,0.6,0,0,1,0,0.393939394,4,2,0,1,1,1,01:29:58,0.35483871,0.393939394,1,0,30,15,54.86679667,33.06972714,21.79706953,1
1905,0.757575758,0.575757576,0.791666667,0.714285714,0.514285714,0.6,0,0,1,0,0.636363636,2,1,1,0,1,1,01:30:32,0.387096774,0.636363636,1,0,40,15,56.78335425,26.64445714,30.13889711,1
1906,0.757575758,0.575757576,0.791666667,0.714285714,0.514285714,0.615384615,0,0,1,0,-0.03030303,2,2,0,0,2,2,01:32:04,0.35483871,-0.03030303,0,1,0,0,28.64462425,39.95315637,-11.30853212,2
1907,0.757575758,0.575757576,0.791666667,0.722222222,0.527777778,0.615384615,0,1,1,0,0.454545455,4,1,0,1,2,1,01:32:37,0.322580645,0.454545455,0,1,0,15,35.99402425,53.63094701,-17.63692276,2
1908,0.757575758,0.575757576,0.791666667,0.72972973,0.540540541,0.615384615,0,1,1,0,0.090909091,3,2,0,2,2,1,01:33:09,0.290322581,0.090909091,0,1,0,30,30.14862425,52.12369599,-21.97507174,2
1909,0.757575758,0.575757576,0.791666667,0.736842105,0.552631579,0.615384615,0,1,0,0,0.484848485,4,2,0,3,2,1,01:33:46,0.258064516,0.484848485,0,1,0,40,31.11162425,63.81845133,-32.70682708,2
1910,0.757575758,0.575757576,0.8,0.736842105,0.552631579,0.615384615,0,0,0,0,0.03030303,1,1,0,0,1,2,01:34:45,0.290322581,0.03030303,1,0,0,0,38.50318758,19.17021133,19.33297625,1
1911,0.757575758,0.575757576,0.807692308,0.736842105,0.552631579,0.615384615,0,0,0,1,-0.606060606,1,2,1,0,1,2,01:35:15,0.322580645,-0.606060606,1,0,15,0,35.23555681,18.06581133,17.16974548,1
1912,0.764705882,0.588235294,0.807692308,0.736842105,0.552631579,0.615384615,0,0,0,1,0.242424242,5,1,2,0,1,1,01:35:49,0.35483871,0.242424242,1,0,30,0,55.81475217,34.52721133,21.28754084,1
1913,0.764705882,0.588235294,0.777777778,0.736842105,0.552631579,0.615384615,0,0,1,1,-0.515151515,3,2,3,0,1,2,01:36:13,0.322580645,-0.515151515,1,0,40,0,55.11336072,23.56881133,31.54454938,2
1914,0.742857143,0.571428571,0.777777778,0.736842105,0.552631579,0.615384615,1,0,1,0,0.090909091,5,1,0,1,1,1,01:36:46,0.35483871,0.090909091,1,0,40,15,53.25633063,30.53888133,22.7174493,1
1915,0.742857143,0.571428571,0.777777778,0.717948718,0.538461538,0.615384615,1,1,1,0,0.575757576,4,2,0,0,2,1,01:39:04,0.322580645,0.575757576,0,1,0,0,39.95560063,52.17216333,-12.21656269,2
1916,0.742857143,0.571428571,0.777777778,0.7,0.525,0.615384615,1,1,0,0,0.515151515,4,2,0,0,2,1,01:39:52,0.322580645,0.515151515,0,1,15,15,32.75360063,51.18084923,-18.42724859,2
1917,0.742857143,0.571428571,0.777777778,0.7,0.525,0.592592593,0,1,0,1,-0.242424242,1,2,0,1,2,2,01:40:10,0.35483871,-0.242424242,0,1,15,30,17.11200063,47.25286111,-30.14086048,1
1918,0.742857143,0.571428571,0.777777778,0.707317073,0.536585366,0.592592593,0,0,0,1,0.636363636,4,2,1,0,2,1,01:40:44,0.322580645,0.636363636,0,1,30,30,36.94100063,56.99522648,-20.05422584,2
1919,0.742857143,0.571428571,0.777777778,0.707317073,0.536585366,0.571428571,0,0,0,2,-0.03030303,3,2,0,1,2,2,01:41:04,0.35483871,-0.03030303,0,1,30,40,24.21900063,58.57878536,-34.35978473,1
1920,0.742857143,0.571428571,0.777777778,0.707317073,0.536585366,0.551724138,0,0,0,1,0.181818182,4,2,1,0,2,2,01:41:50,0.387096774,0.181818182,0,1,40,40,33.17600063,53.01566709,-19.83966646,1
1921,0.742857143,0.571428571,0.777777778,0.707317073,0.536585366,0.566666667,0,0,0,1,0.333333333,4,2,2,0,2,2,01:42:23,0.35483871,0.333333333,0,1,60,40,39.18100063,55.09911537,-15.91811473,2
1922,0.742857143,0.571428571,0.777777778,0.714285714,0.547619048,0.566666667,0,0,1,0,0.303030303,5,1,0,0,2,1,01:43:09,0.322580645,0.303030303,0,1,40,40,35.96340063,47.38945381,-11.42605318,2
1923,0.742857143,0.571428571,0.777777778,0.720930233,0.534883721,0.566666667,0,0,1,1,0.575757576,3,2,0,1,2,1,01:43:37,0.35483871,0.575757576,0,1,40,60,36.38900063,58.19673489,-21.80773425,1
1924,0.742857143,0.571428571,0.777777778,0.720930233,0.534883721,0.580645161,0,0,1,1,0.151515152,2,2,0,0,2,2,01:44:11,0.322580645,0.151515152,0,1,40,40,30.87500063,48.53945198,-17.66445135,2
1925,0.742857143,0.571428571,0.777777778,0.720930233,0.534883721,0.5625,0,0,0,1,-0.151515152,5,1,0,1,2,2,01:44:48,0.35483871,-0.151515152,0,1,40,60,25.79840063,53.98425989,-28.18585925,1
1926,0.742857143,0.571428571,0.777777778,0.727272727,0.545454545,0.5625,0,0,0,0,0.151515152,5,1,0,0,2,1,01:45:42,0.322580645,0.151515152,0,1,40,40,27.55840063,45.42896409,-17.87056345,2
1927,0.742857143,0.571428571,0.777777778,0.711111111,0.533333333,0.5625,0,0,0,0,0.636363636,2,2,0,1,2,1,01:46:03,0.290322581,0.636363636,0,1,40,60,28.64100063,50.55776944,-21.91676881,2
1928,0.722222222,0.555555556,0.777777778,0.711111111,0.533333333,0.5625,0,0,0,0,0.242424242,5,2,0,0,1,1,01:47:17,0.322580645,0.242424242,1,0,0,0,48.34691334,28.89476944,19.45214389,1
1929,0.722222222,0.555555556,0.75,0.711111111,0.533333333,0.5625,0,0,0,0,-0.484848485,1,2,1,0,1,2,01:47:40,0.290322581,-0.484848485,1,0,15,0,36.24013556,12.92076944,23.31936612,2
1930,0.722222222,0.555555556,0.724137931,0.711111111,0.533333333,0.5625,0,0,0,0,-0.636363636,2,2,0,1,1,2,01:48:53,0.225806452,-0.636363636,1,0,15,30,32.26151487,17.28243944,14.97907543,2
1931,0.72972973,0.567567568,0.724137931,0.711111111,0.533333333,0.5625,0,0,0,0,0.515151515,4,2,0,2,1,1,01:49:32,0.258064516,0.515151515,1,0,15,40,49.66650661,38.78710944,10.87939717,1
1932,0.736842105,0.552631579,0.724137931,0.711111111,0.533333333,0.5625,0,0,0,0,0.363636364,4,2,1,0,1,1,01:50:09,0.225806452,0.363636364,1,0,30,40,51.6078672,28.34876944,23.25909776,2
1933,0.736842105,0.552631579,0.724137931,0.695652174,0.52173913,0.5625,0,1,0,0,0,5,1,0,0,2,1,01:50:53,0.193548387,0,0,1,0,0,25.1459372,45.0737463,-19.9278091,2
1934,0.736842105,0.552631579,0.724137931,0.695652174,0.52173913,0.575757576,0,1,1,0,-0.424242424,3,2,0,1,2,2,01:51:08,0.161290323,-0.424242424,0,1,0,15,24.9985372,42.81261858,-17.81408137,2
1935,0.736842105,0.552631579,0.724137931,0.70212766,0.510638298,0.575757576,0,1,1,0,-0.060606061,5,1,0,2,2,1,01:51:41,0.193548387,-0.060606061,0,1,0,30,30.7439372,52.74836111,-22.0044239,1
1936,0.736842105,0.552631579,0.724137931,0.70212766,0.510638298,0.588235294,0,0,2,0,-0.060606061,2,2,1,0,2,2,01:52:42,0.193548387,-0.060606061,0,1,30,30,38.0605372,39.31382913,-1.253291923,2
1937,0.736842105,0.552631579,0.724137931,0.6875,0.5,0.588235294,0,1,1,0,-0.060606061,5,1,0,0,2,1,01:54:12,0.193548387,-0.060606061,0,1,40,40,30.7439372,44.22821529,-13.48427809,2
1938,0.736842105,0.552631579,0.724137931,0.6875,0.5,0.571428571,0,1,1,0,-0.242424242,1,2,0,1,2,2,01:54:33,0.225806452,-0.242424242,0,1,40,60,23.1045372,40.71725,-17.61271279,1
1939,0.736842105,0.552631579,0.724137931,0.693877551,0.489795918,0.571428571,0,1,0,0,0.606060606,4,2,0,0,2,1,01:55:11,0.258064516,0.606060606,0,1,40,40,32.1325372,51.90697285,-19.77443565,1
1940,0.736842105,0.552631579,0.724137931,0.7,0.48,0.571428571,0,0,0,0,0.515151515,5,2,1,0,2,1,01:55:38,0.290322581,0.515151515,0,1,60,40,37.0795372,50.84993,-13.77039279,1
1941,0.717948718,0.538461538,0.724137931,0.7,0.48,0.571428571,1,0,0,0,0.121212121,5,1,0,0,1,1,01:57:30,0.322580645,0.121212121,1,0,0,0,46.655817,25.837,20.818817,1
1942,0.725,0.525,0.724137931,0.7,0.48,0.571428571,1,0,1,0,0.484848485,5,1,1,0,1,1,01:57:49,0.290322581,0.484848485,1,0,15,0,61.82305181,30.649,31.17405181,2
1943,0.731707317,0.536585366,0.724137931,0.7,0.48,0.571428571,1,0,1,0,0.090909091,5,1,0,1,1,1,01:58:12,0.322580645,0.090909091,1,0,15,15,52.71990931,29.65267,23.06723931,1
1944,0.731707317,0.536585366,0.7,0.7,0.48,0.571428571,0,0,1,0,-0.303030303,1,2,1,0,1,2,01:58:45,0.290322581,-0.303030303,1,0,30,15,44.74153,14.9896,29.75193,2
1945,0.731707317,0.536585366,0.677419355,0.7,0.48,0.571428571,0,0,1,0,0.03030303,1,2,0,1,1,2,01:59:39,0.258064516,0.03030303,1,0,30,30,45.04459452,23.61727,21.42732452,2
1946,0.731707317,0.536585366,0.65625,0.7,0.48,0.571428571,0,0,1,0,0.03030303,2,2,0,2,1,2,02:00:40,0.290322581,0.03030303,1,0,30,40,47.093405,29.98394,17.109465,1
1947,0.731707317,0.536585366,0.636363636,0.7,0.48,0.571428571,1,0,1,0,-0.121212121,1,1,1,0,1,2,02:01:12,0.322580645,-0.121212121,1,0,40,40,47.14334818,16.279,30.86434818,1
1948,0.738095238,0.547619048,0.636363636,0.7,0.48,0.571428571,1,0,0,0,0.393939394,1,2,2,0,1,1,02:01:41,0.35483871,0.393939394,1,0,60,40,50.53157437,21.9626,28.56897437,1
1949,0.738095238,0.547619048,0.636363636,0.68627451,0.470588235,0.571428571,1,0,0,0,0.545454545,4,2,0,0,2,1,02:02:15,0.322580645,0.545454545,0,1,0,0,32.30324437,48.96139274,-16.65814837,2
1950,0.738095238,0.547619048,0.636363636,0.673076923,0.461538462,0.571428571,0,0,0,0,0.606060606,4,2,0,1,2,1,02:02:33,0.290322581,0.606060606,0,1,0,15,31.68864437,53.84589231,-22.15724794,2
1951,0.738095238,0.547619048,0.636363636,0.679245283,0.452830189,0.571428571,0,0,0,1,-0.303030303,4,2,0,0,2,1,02:04:01,0.35483871,-0.303030303,0,1,15,30,19.65864437,43.78520924,-24.12656487,1
1952,0.738095238,0.547619048,0.636363636,0.666666667,0.444444444,0.571428571,0,0,0,1,0.515151515,5,1,1,0,2,1,02:04:56,0.35483871,0.515151515,0,1,40,30,35.51904437,55.51915222,-20.00010785,2
1953,0.738095238,0.547619048,0.636363636,0.666666667,0.444444444,0.583333333,0,0,0,1,0,3,2,0,1,2,2,02:05:26,0.322580645,0,0,1,40,40,23.76864437,52.04792222,-28.27927785,2
1954,0.738095238,0.547619048,0.636363636,0.672727273,0.454545455,0.583333333,0,0,1,0,0.636363636,4,2,0,2,2,1,02:06:09,0.290322581,0.636363636,0,1,40,60,38.48964437,58.48246091,-19.99281654,2
1955,0.738095238,0.547619048,0.647058824,0.672727273,0.454545455,0.583333333,0,0,1,0,-0.212121212,2,2,0,0,1,2,02:07:55,0.322580645,-0.212121212,1,0,0,0,43.94609737,18.08779091,25.85830646,1
1956,0.744186047,0.558139535,0.647058824,0.672727273,0.454545455,0.583333333,0,0,1,0,0.515151515,2,1,1,0,1,1,02:09:16,0.387096774,0.515151515,1,0,30,0,54.30325723,24.34519091,29.95806632,1
1957,0.744186047,0.558139535,0.628571429,0.672727273,0.454545455,0.583333333,0,0,0,0,-0.424242424,3,2,2,0,1,2,02:09:34,0.35483871,-0.424242424,1,0,40,0,44.90048748,17.43079091,27.46969657,2
1958,0.75,0.568181818,0.628571429,0.672727273,0.454545455,0.583333333,0,0,0,0,0.484848485,4,2,0,1,1,1,02:10:10,0.387096774,0.484848485,1,0,40,15,48.92571279,33.57746091,15.34825188,1
1959,0.75,0.568181818,0.628571429,0.678571429,0.464285714,0.583333333,0,0,0,0,0.545454545,4,2,0,0,2,1,02:11:09,0.35483871,0.545454545,0,1,0,0,31.04438279,48.93953,-17.89514721,2
1960,0.75,0.568181818,0.628571429,0.684210526,0.456140351,0.583333333,0,0,0,1,0.575757576,4,2,0,1,2,1,02:11:27,0.387096774,0.575757576,0,1,0,15,31.44538279,59.74329649,-28.2979137,1
1961,0.75,0.568181818,0.628571429,0.684210526,0.456140351,0.594594595,0,0,0,1,0.03030303,5,1,1,0,2,2,02:11:50,0.35483871,0.03030303,0,1,15,15,31.51078279,51.65114811,-20.14036532,2
1962,0.75,0.568181818,0.628571429,0.672413793,0.448275862,0.594594595,0,0,0,1,0.454545455,4,2,0,1,2,1,02:12:17,0.322580645,0.454545455,0,1,15,30,29.84138279,58.07982162,-28.23843883,2
1963,0.75,0.568181818,0.628571429,0.672413793,0.448275862,0.605263158,0,0,0,0,0.03030303,2,2,0,2,2,2,02:12:54,0.290322581,0.03030303,0,1,15,40,22.17738279,48.48850158,-26.31111879,2
1964,0.733333333,0.555555556,0.628571429,0.672413793,0.448275862,0.605263158,1,0,0,0,0.545454545,4,2,0,0,1,1,02:14:41,0.322580645,0.545454545,1,0,0,0,50.97234365,30.23883158,20.73351208,1
