,Indicator,Index_p2,Value,Indicator.1,Index_p1,Value.1,continuous_wins_p1,continuous_wins_p2,p2_winning_streak_count,p1_Turning_point_count,p2_Turning_point_count,p1_winning_streak_count
923,y_value_p2,5115.0,11.72944585,y_value_p1,5235.0,7.169824148,1,0,0,,,0
924,y_value_p2,5120.0,17.49148518,y_value_p1,5240.0,15.42167343,0,0,0,,,0
925,y_value_p2,5125.0,15.15297578,y_value_p1,5245.0,10.92604048,1,0,0,,,0
926,y_value_p2,5130.0,11.57158766,y_value_p1,5250.0,14.2601169,0,0,0,,,0
927,y_value_p2,5135.0,14.16954991,y_value_p1,5255.0,11.93864976,0,1,0,,,0
928,y_value_p2,5140.0,18.36285443,y_value_p1,5260.0,12.55698268,1,0,0,,,0
929,y_value_p2,5145.0,2.969094985,y_value_p1,5265.0,30.11391233,0,1,0,,,0
930,y_value_p2,5150.0,25.48987712,y_value_p1,5270.0,13.40851905,1,0,0,,,0
931,y_value_p2,5155.0,34.17667941,y_value_p1,5275.0,27.95593306,0,1,0,,,0
932,y_value_p2,5160.0,19.47001761,y_value_p1,5280.0,14.7124609,0,0,0,,,0
933,y_value_p2,5165.0,35.47096149,y_value_p1,5285.0,29.08222941,1,0,0,,,0
934,y_value_p2,5170.0,13.91077953,y_value_p1,5290.0,19.07113875,0,1,0,,,0
935,y_value_p2,5175.0,21.54270471,y_value_p1,5295.0,18.44059076,0,1,0,,,0
936,y_value_p2,5180.0,28.80067404,y_value_p1,5300.0,10.65748157,1,0,0,,,0
937,y_value_p2,5185.0,13.6071982,y_value_p1,5305.0,16.08104493,1,0,0,,,0
938,y_value_p2,5190.0,33.37954754,y_value_p1,5310.0,13.99492572,0,0,0,,,0
939,y_value_p2,5195.0,26.20741358,y_value_p1,5315.0,14.98431307,1,0,0,,,0
940,y_value_p2,5200.0,20.98297383,y_value_p1,5320.0,12.44859041,0,1,0,,,0
941,y_value_p2,5205.0,27.65854182,y_value_p1,5325.0,17.0870697,0,1,0,,,0
942,y_value_p2,5210.0,17.02162164,y_value_p1,5330.0,24.7320764,0,1,0,,,0
943,y_value_p2,5215.0,14.87243081,y_value_p1,5335.0,11.28779152,0,0,0,,,0
944,y_value_p2,5220.0,11.62637283,y_value_p1,5340.0,12.1321759,0,1,0,,,0
945,y_value_p2,5225.0,22.45268352,y_value_p1,5345.0,22.30071158,1,0,0,,,0
946,y_value_p2,5230.0,25.45976857,y_value_p1,5350.0,12.63334191,1,0,0,,,0
947,y_value_p2,5235.0,21.66717544,y_value_p1,5355.0,29.89691684,1,0,0,,,0
948,y_value_p2,5240.0,21.25149864,y_value_p1,5360.0,14.66607444,0,0,0,,,0
949,y_value_p2,5245.0,25.4899267,y_value_p1,5365.0,10.36241184,0,1,0,,,0
950,y_value_p2,5250.0,14.61158441,y_value_p1,5370.0,15.88634745,0,1,0,,,0
951,y_value_p2,5255.0,11.18293738,y_value_p1,5375.0,15.26406205,0,1,0,,,0
952,y_value_p2,5260.0,21.25443559,y_value_p1,5380.0,22.0358822,0,0,0,,,0
953,y_value_p2,5265.0,8.257669318,y_value_p1,5385.0,20.10033789,0,1,0,,,0
954,y_value_p2,5270.0,22.73123785,y_value_p1,5390.0,11.67476203,1,0,0,,,0
955,y_value_p2,5275.0,6.059533183,y_value_p1,5395.0,21.10940913,1,0,0,,,0
956,y_value_p2,5280.0,19.35867564,y_value_p1,5400.0,6.51798477,1,0,0,,,0
957,y_value_p2,5285.0,6.965432826,y_value_p1,5405.0,19.39267527,0,1,0,,,0
958,y_value_p2,5290.0,17.05126544,y_value_p1,5410.0,15.6411342,0,1,0,,,0
959,y_value_p2,5295.0,21.30091525,y_value_p1,5415.0,11.72595456,1,0,0,,,0
960,y_value_p2,5300.0,16.94711412,y_value_p1,5420.0,12.57446295,0,0,0,,,0
961,y_value_p2,5305.0,14.06114779,y_value_p1,5425.0,24.30261656,1,0,0,,,0
962,y_value_p2,5310.0,20.29152109,y_value_p1,5430.0,10.33432891,0,1,0,,,0
963,y_value_p2,5315.0,13.99251823,y_value_p1,5435.0,17.22934644,0,1,0,,,0
964,y_value_p2,5320.0,18.87721523,y_value_p1,5440.0,21.30003028,0,1,0,,,0
965,y_value_p2,5325.0,18.54584358,y_value_p1,5445.0,23.85396489,1,0,0,,,0
966,y_value_p2,5330.0,10.97036932,y_value_p1,5450.0,11.59380366,0,0,0,,,0
967,y_value_p2,5335.0,19.8681478,y_value_p1,5455.0,13.3099064,0,1,0,,,0
968,y_value_p2,5340.0,26.71023319,y_value_p1,5460.0,13.45575469,1,0,0,,,0
969,y_value_p2,5345.0,16.48381872,y_value_p1,5465.0,,0,1,0,,,0
970,y_value_p2,5350.0,18.20210498,y_value_p1,5470.0,15.74737399,1,0,0,,,0
971,y_value_p2,5355.0,11.77347172,y_value_p1,5475.0,17.24074919,0,1,0,,,0
972,y_value_p2,5360.0,18.69855001,y_value_p1,5480.0,14.93465338,1,0,0,,,0
973,y_value_p2,5365.0,23.39838345,y_value_p1,5485.0,20.04424906,1,0,0,,,0
974,y_value_p2,5370.0,23.27990162,y_value_p1,5490.0,5.48882075,0,0,0,,,0
975,y_value_p2,5375.0,21.72927015,y_value_p1,5495.0,16.456248,1,0,0,,,0
976,y_value_p2,5380.0,11.89228067,y_value_p1,5500.0,17.10166322,1,0,0,,,0
977,y_value_p2,5385.0,19.29650824,y_value_p1,5505.0,13.16805344,0,0,0,,,0
978,y_value_p2,5390.0,17.18056895,y_value_p1,5510.0,28.99811043,1,0,0,,,0
979,y_value_p2,5395.0,11.85563607,y_value_p1,5515.0,15.84112151,0,1,0,,,0
980,y_value_p2,5400.0,27.03591,y_value_p1,5520.0,13.57439933,1,0,0,,,0
981,y_value_p2,5405.0,18.02762726,y_value_p1,5525.0,16.13024247,0,1,0,,,0
982,y_value_p2,5410.0,21.62460941,y_value_p1,5530.0,24.720951,0,1,0,,,0
983,y_value_p2,5415.0,28.00256185,y_value_p1,5535.0,2.60117994,1,0,0,,,0
984,y_value_p2,5420.0,20.00684285,y_value_p1,5540.0,28.04137857,1,0,0,,,0
985,y_value_p2,5425.0,15.27566605,y_value_p1,5545.0,5.736554729,0,0,0,,,0
986,y_value_p2,5430.0,25.60931346,y_value_p1,5550.0,11.49530944,0,1,0,,,0
987,y_value_p2,5435.0,20.99705903,y_value_p1,5555.0,20.95695569,0,1,0,,,0
988,y_value_p2,5440.0,12.53720424,y_value_p1,5560.0,19.82279511,1,0,0,,,0
989,y_value_p2,5445.0,15.24130711,y_value_p1,5565.0,15.60507937,0,1,0,,,0
990,y_value_p2,5450.0,30.32462353,y_value_p1,5570.0,15.4275143,0,0,0,,,0
991,y_value_p2,5455.0,20.51026797,y_value_p1,5575.0,14.38777027,0,0,0,,,0
992,y_value_p2,5460.0,17.74718764,y_value_p1,5580.0,16.14079713,1,0,0,,,0
993,y_value_p2,5465.0,,y_value_p1,5585.0,21.25306326,1,0,0,,,0
994,y_value_p2,5470.0,22.57591314,y_value_p1,5590.0,22.64847513,0,0,0,,,0
995,y_value_p2,5475.0,17.9347547,y_value_p1,5595.0,12.02015439,0,1,0,,,0
996,y_value_p2,5480.0,14.05098114,y_value_p1,5600.0,25.38543096,0,1,0,,,0
997,y_value_p2,5485.0,11.90267947,y_value_p1,5605.0,7.92470949,0,1,0,,,0
998,y_value_p2,5490.0,19.98411088,y_value_p1,5610.0,16.47452345,1,0,0,,,0
999,y_value_p2,5495.0,20.96965131,y_value_p1,5615.0,19.69839342,1,0,0,,,0
1000,y_value_p2,5500.0,11.6374191,y_value_p1,5620.0,12.46821763,0,0,0,,,0
1001,y_value_p2,5505.0,20.04749241,y_value_p1,5625.0,20.73210809,1,0,0,,,0
1002,y_value_p2,5510.0,6.465885184,y_value_p1,5630.0,7.156025988,1,0,0,,,0
1003,y_value_p2,5515.0,14.22641928,y_value_p1,5635.0,31.99866496,0,1,0,,,0
1004,y_value_p2,5520.0,15.58182702,y_value_p1,5640.0,17.55404609,0,1,0,,,0
1005,y_value_p2,5525.0,24.02062142,y_value_p1,5645.0,30.75009471,1,0,0,,,0
1006,y_value_p2,5530.0,16.19682737,y_value_p1,5650.0,20.34743188,0,0,0,,,0
1007,y_value_p2,5535.0,30.14922551,y_value_p1,5655.0,26.25915073,1,0,0,,,0
1008,y_value_p2,5540.0,13.05388256,y_value_p1,5660.0,23.80359999,1,0,0,,,0
1009,y_value_p2,5545.0,27.42024873,y_value_p1,5665.0,13.20919065,0,1,0,,,0
1010,y_value_p2,5550.0,18.6044165,y_value_p1,5670.0,13.33650149,1,0,0,,,0
1011,y_value_p2,5555.0,27.71386166,y_value_p1,5675.0,21.77142201,0,0,0,,,0
1012,y_value_p2,5560.0,17.87386391,y_value_p1,5680.0,14.47834609,1,0,0,,,0
1013,y_value_p2,5565.0,14.76497055,y_value_p1,5685.0,22.10109268,1,0,0,,,0
1014,y_value_p2,5570.0,24.92979456,y_value_p1,5690.0,20.42312955,1,0,0,,,0
1015,y_value_p2,5575.0,25.21930375,y_value_p1,5695.0,11.71864102,0,0,0,,,0
1016,y_value_p2,5580.0,17.6532517,y_value_p1,5700.0,18.73125111,0,1,0,,,0
1017,y_value_p2,5585.0,19.42192141,y_value_p1,5705.0,24.75737544,0,1,0,,,0
1018,y_value_p2,5590.0,13.29665583,y_value_p1,5710.0,23.47169312,0,1,0,,,0
1019,y_value_p2,5595.0,27.31485691,y_value_p1,5715.0,15.45985552,0,0,0,,,0
1020,y_value_p2,5600.0,6.862545977,y_value_p1,5720.0,8.707547799,1,0,0,,,0
1021,y_value_p2,5605.0,33.6590636,y_value_p1,5725.0,22.58508039,0,1,0,,,0
1022,y_value_p2,5610.0,14.61696181,y_value_p1,5730.0,4.394779536,0,0,0,,,0
1023,y_value_p2,5615.0,19.03988092,y_value_p1,5735.0,19.71531744,1,0,0,,,0
1024,y_value_p2,5620.0,21.41860705,y_value_p1,5740.0,11.17575841,0,0,0,,,0
1025,y_value_p2,5625.0,12.08384735,y_value_p1,5745.0,19.01706113,0,1,0,,,0
1026,y_value_p2,5630.0,27.67887231,y_value_p1,5750.0,18.07647076,0,1,0,,,0
1027,y_value_p2,5635.0,8.400703117,y_value_p1,5755.0,18.98281432,0,1,0,,,0
1028,y_value_p2,5640.0,20.69657925,y_value_p1,5760.0,12.12940049,0,0,0,,,0
1029,y_value_p2,5645.0,7.117421947,y_value_p1,5765.0,6.87782709,1,0,0,,,0
1030,y_value_p2,5650.0,16.39490958,y_value_p1,5770.0,14.78163378,1,0,0,,,0
1031,y_value_p2,5655.0,3.295423082,y_value_p1,5775.0,12.47246566,1,0,0,,,0
1032,y_value_p2,5660.0,5.490473157,y_value_p1,5780.0,4.174765802,0,0,0,,,0
1033,y_value_p2,5665.0,20.27632628,y_value_p1,5785.0,24.93224129,0,1,0,,,0
1034,y_value_p2,5670.0,17.81584483,y_value_p1,5790.0,13.31950282,0,1,0,,,0
1035,y_value_p2,5675.0,13.73774363,y_value_p1,5795.0,13.46349445,1,0,0,,,0
1036,y_value_p2,5680.0,21.06261421,y_value_p1,5800.0,22.14788062,0,1,0,,,0
1037,y_value_p2,5685.0,11.74618514,y_value_p1,5805.0,4.873023943,0,0,0,,,0
1038,y_value_p2,5690.0,18.71098245,y_value_p1,5810.0,25.38089093,0,1,0,,,0
1039,y_value_p2,5695.0,17.77132192,y_value_p1,5815.0,10.9918366,0,1,0,,,0
1040,y_value_p2,5700.0,24.93123291,y_value_p1,5820.0,22.61817103,1,0,0,,,0
1041,y_value_p2,5705.0,18.37509039,y_value_p1,5825.0,11.4449785,1,0,0,,,0
1042,y_value_p2,5710.0,17.72824544,y_value_p1,5830.0,15.06677477,1,0,0,,,0
1043,y_value_p2,5715.0,19.21370288,y_value_p1,5835.0,17.83906014,0,1,0,,,0
1044,y_value_p2,5720.0,28.4474279,y_value_p1,5840.0,14.04193976,1,0,0,,,0
1045,y_value_p2,5725.0,3.862126138,y_value_p1,5845.0,8.193997659,0,0,0,,,0
1046,y_value_p2,5730.0,20.19970358,y_value_p1,5850.0,17.55454749,1,0,0,,,0
1047,y_value_p2,5735.0,19.83710372,y_value_p1,5855.0,11.62081145,0,0,0,,,0
1048,y_value_p2,5740.0,25.01500018,y_value_p1,5860.0,30.11410207,0,1,0,,,0
1049,y_value_p2,5745.0,17.3649596,y_value_p1,5865.0,7.624810904,1,0,0,,,0
1050,y_value_p2,5750.0,17.5313326,y_value_p1,5870.0,24.46754767,1,0,0,,,0
1051,y_value_p2,5755.0,9.938593475,y_value_p1,5875.0,22.72003515,0,1,0,,,0
1052,y_value_p2,5760.0,19.14519884,y_value_p1,5880.0,22.75760452,0,0,0,,,0
1053,y_value_p2,5765.0,19.59210463,y_value_p1,5885.0,13.87184828,1,0,0,,,0
1054,y_value_p2,5770.0,15.78693052,y_value_p1,5890.0,18.40658251,0,0,0,,,0
1055,y_value_p2,5775.0,18.50704276,y_value_p1,5895.0,25.3663409,0,1,0,,,0
1056,y_value_p2,5780.0,22.23345439,y_value_p1,5900.0,24.65887153,0,0,0,,,0
1057,y_value_p2,5785.0,11.27386143,y_value_p1,5905.0,20.50302613,0,1,0,,,0
1058,y_value_p2,5790.0,19.55512605,y_value_p1,5910.0,19.04543178,0,0,0,,,0
1059,y_value_p2,5795.0,18.66134195,y_value_p1,5915.0,16.345875,1,0,0,,,0
1060,y_value_p2,5800.0,18.50742955,y_value_p1,5920.0,10.65449192,1,0,0,,,0
1061,y_value_p2,5805.0,21.91178348,y_value_p1,5925.0,18.26940756,0,0,0,,,0
1062,y_value_p2,5810.0,9.774777564,y_value_p1,5930.0,12.14288778,0,1,0,,,0
1063,y_value_p2,5815.0,25.62439389,y_value_p1,5935.0,23.46424221,0,0,0,,,0
1064,y_value_p2,5820.0,13.26215924,y_value_p1,5940.0,19.73069641,1,0,0,,,0
1065,y_value_p2,5825.0,18.12444572,y_value_p1,5945.0,18.63995756,0,1,0,,,0
1066,y_value_p2,5830.0,13.89201036,y_value_p1,5950.0,25.03298923,0,1,0,,,0
1067,y_value_p2,5835.0,18.27837143,y_value_p1,5955.0,12.10518126,0,1,0,,,0
1068,y_value_p2,5840.0,19.3756373,y_value_p1,5960.0,18.89276339,1,0,0,,,0
1069,y_value_p2,5845.0,24.10539162,y_value_p1,5965.0,17.54461209,0,0,0,,,0
1070,y_value_p2,5850.0,16.72038001,y_value_p1,5970.0,22.81681188,1,0,0,,,0
1071,y_value_p2,5855.0,27.09497534,y_value_p1,5975.0,20.80032576,1,0,0,,,0
1072,y_value_p2,5860.0,7.690578236,y_value_p1,5980.0,25.10329325,1,0,0,,,0
1073,y_value_p2,5865.0,28.46503684,y_value_p1,5985.0,12.67567722,0,0,0,,,0
1074,y_value_p2,5870.0,13.12274676,y_value_p1,5990.0,17.15703169,1,0,0,,,0
1075,y_value_p2,5875.0,15.13641941,y_value_p1,5995.0,16.14531832,0,1,0,,,0
1076,y_value_p2,5880.0,13.0302589,y_value_p1,6000.0,4.131975271,0,1,0,,,0
1077,y_value_p2,5885.0,19.66338642,y_value_p1,6005.0,28.02013709,1,0,0,,,0
1078,y_value_p2,5890.0,25.53027726,y_value_p1,6010.0,13.43977401,0,1,0,,,0
1079,y_value_p2,5895.0,21.93493099,y_value_p1,6015.0,13.20452192,1,0,0,,,0
1080,y_value_p2,5900.0,18.80334733,y_value_p1,6020.0,17.61787406,0,1,0,,,0
1081,y_value_p2,5905.0,18.46752607,y_value_p1,6025.0,20.78927506,0,0,0,,,0
1082,y_value_p2,5910.0,22.62555307,y_value_p1,6030.0,13.89952226,1,0,0,,,0
1083,y_value_p2,5915.0,22.73619318,y_value_p1,6035.0,14.59126065,0,0,0,,,0
1084,y_value_p2,5920.0,19.78675169,y_value_p1,6040.0,13.49620131,1,0,0,,,0
1085,y_value_p2,5925.0,19.14593585,y_value_p1,6045.0,12.974283,1,0,0,,,0
1086,y_value_p2,5930.0,22.08802126,y_value_p1,6050.0,15.21552765,1,0,0,,,0
1087,y_value_p2,5935.0,17.96566295,y_value_p1,6055.0,16.28228822,0,1,0,,,0
1088,y_value_p2,5940.0,13.44740225,y_value_p1,6060.0,10.11445675,0,0,0,,,0
1089,y_value_p2,5945.0,17.18724932,y_value_p1,6065.0,13.50303831,1,0,0,,,0
1090,y_value_p2,5950.0,14.34639159,y_value_p1,6070.0,18.22174857,0,1,0,,,0
1091,y_value_p2,5955.0,18.93944669,y_value_p1,6075.0,26.22263139,0,1,0,,,0
1092,y_value_p2,5960.0,16.48794044,y_value_p1,6080.0,19.56287999,0,1,0,,,0
1093,y_value_p2,5965.0,17.76353194,y_value_p1,6085.0,24.38439468,1,0,0,,,0
1094,y_value_p2,5970.0,12.85802694,y_value_p1,6090.0,21.85974856,0,1,0,,,0
1095,y_value_p2,5975.0,14.019209,y_value_p1,6095.0,20.56540405,0,0,0,,,0
1096,y_value_p2,5980.0,17.06925925,y_value_p1,6100.0,16.33570054,1,0,0,,,0
1097,y_value_p2,5985.0,19.27864164,y_value_p1,6105.0,9.378336604,1,0,0,,,0
1098,y_value_p2,5990.0,15.50688701,y_value_p1,6110.0,13.30047834,0,1,0,,,0
1099,y_value_p2,5995.0,19.65757077,y_value_p1,6115.0,22.29670356,0,1,0,,,0
1100,y_value_p2,6000.0,23.29579328,y_value_p1,6120.0,20.80756415,1,0,0,,,0
1101,y_value_p2,6005.0,12.81810206,y_value_p1,6125.0,8.439876848,0,0,0,,,0
1102,y_value_p2,6010.0,26.05144659,y_value_p1,6130.0,18.21981152,0,1,0,,,0
1103,y_value_p2,6015.0,28.78797029,y_value_p1,6135.0,6.220093547,0,1,0,,,0
1104,y_value_p2,6020.0,15.98471112,y_value_p1,6140.0,13.12882729,0,1,0,,,0
1105,y_value_p2,6025.0,16.66754946,y_value_p1,6145.0,19.47963512,0,0,0,,,0
1106,y_value_p2,6030.0,21.73043689,y_value_p1,6150.0,17.36129253,0,1,0,,,0
1107,y_value_p2,6035.0,21.97215557,y_value_p1,6155.0,17.31551599,0,1,0,,,0
1108,y_value_p2,6040.0,21.24707611,y_value_p1,6160.0,11.68544084,1,0,0,,,0
1109,y_value_p2,6045.0,23.85682184,y_value_p1,6165.0,23.24472663,0,0,0,,,0
1110,y_value_p2,6050.0,22.28890152,y_value_p1,6170.0,9.718222683,1,0,0,,,0
1111,y_value_p2,6055.0,21.3541472,y_value_p1,6175.0,18.65843148,1,0,0,,,0
1112,y_value_p2,6060.0,26.26537849,y_value_p1,6180.0,9.289074547,0,0,0,,,0
1113,y_value_p2,6065.0,20.79370333,y_value_p1,6185.0,13.67925908,1,0,0,,,0
1114,y_value_p2,6070.0,15.57688824,y_value_p1,6190.0,12.30723262,1,0,0,,,0
1115,y_value_p2,6075.0,13.93375523,y_value_p1,6195.0,20.29780914,0,1,0,,,0
1116,,,,,,,1,0,0,,,0
1117,,,,,,,0,1,0,,,0
1118,,,,,,,0,1,0,,,0
1119,,,,,,,0,1,0,,,0
1120,,,,,,,0,0,0,,,0
1121,,,,,,,0,1,0,,,0
1122,,,,,,,0,0,0,,,0
1123,,,,,,,0,0,0,,,0
1124,,,,,,,1,0,0,,,0
1125,,,,,,,1,0,0,,,0
1126,,,,,,,0,1,0,,,0
1127,,,,,,,0,0,0,,,0
1128,,,,,,,0,1,0,,,0
1129,,,,,,,0,1,0,,,0
1130,,,,,,,1,0,0,,,0
1131,,,,,,,0,1,0,,,0
1132,,,,,,,0,0,0,,,0
1133,,,,,,,1,0,0,,,0
1134,,,,,,,1,0,0,,,0
1135,,,,,,,1,0,0,,,0
1136,,,,,,,0,1,0,,,0
1137,,,,,,,0,1,0,,,0
1138,,,,,,,0,0,0,,,0
1139,,,,,,,0,1,0,,,0
1140,,,,,,,1,0,0,,,0
1141,,,,,,,0,1,0,,,0
1142,,,,,,,1,0,0,,,0
1143,,,,,,,1,0,0,,,0
1144,,,,,,,0,0,0,,,0
1145,,,,,,,0,1,0,,,0
1146,,,,,,,1,0,0,,,0
1147,,,,,,,1,0,0,,,0
1148,,,,,,,1,0,0,,,0
1149,,,,,,,0,1,0,,,0
1150,,,,,,,0,1,0,,,0
1151,,,,,,,0,1,0,,,0
1152,,,,,,,0,0,0,,,0
1153,,,,,,,1,0,0,,,0
1154,,,,,,,0,0,0,,,0
1155,,,,,,,1,0,0,,,0
1156,,,,,,,1,0,0,,,0
1157,,,,,,,0,1,0,,,0
1158,,,,,,,1,0,0,,,0
1159,,,,,,,0,0,0,,,0
1160,,,,,,,0,1,0,,,0
1161,,,,,,,1,0,0,,,0
1162,,,,,,,1,0,0,,,0
1163,,,,,,,1,0,0,,,0
1164,,,,,,,0,0,0,,,0
1165,,,,,,,0,1,0,,,0
1166,,,,,,,0,1,0,,,0
1167,,,,,,,1,0,0,,,0
1168,,,,,,,0,1,0,,,0
1169,,,,,,,1,0,0,,,0
1170,,,,,,,0,0,0,,,0
1171,,,,,,,0,1,0,,,0
1172,,,,,,,1,0,0,,,0
1173,,,,,,,1,0,0,,,0
1174,,,,,,,1,0,0,,,0
1175,,,,,,,0,0,0,,,0
1176,,,,,,,1,0,0,,,0
1177,,,,,,,0,1,0,,,0
1178,,,,,,,1,0,0,,,0
1179,,,,,,,0,1,0,,,0
1180,,,,,,,0,1,0,,,0
1181,,,,,,,0,0,0,,,0
1182,,,,,,,0,1,0,,,0
1183,,,,,,,1,0,0,,,0
1184,,,,,,,0,1,0,,,0
1185,,,,,,,1,0,0,,,0
1186,,,,,,,1,0,0,,,0
1187,,,,,,,0,0,0,,,0
1188,,,,,,,1,0,0,,,0
1189,,,,,,,0,1,0,,,0
1190,,,,,,,0,1,0,,,0
1191,,,,,,,0,1,0,,,0
1192,,,,,,,0,0,0,,,0
1193,,,,,,,0,1,0,,,0
1194,,,,,,,1,0,0,,,0
1195,,,,,,,1,0,0,,,0
1196,,,,,,,1,0,0,,,0
1197,,,,,,,0,0,0,,,0
1198,,,,,,,1,0,0,,,0
1199,,,,,,,0,1,0,,,0
1200,,,,,,,0,1,0,,,0
1201,,,,,,,0,1,0,,,0
1202,,,,,,,0,0,0,,,0
1203,,,,,,,1,0,0,,,0
1204,,,,,,,1,0,0,,,0
1205,,,,,,,1,0,0,,,0
1206,,,,,,,0,0,0,,,0
1207,,,,,,,0,1,0,,,0
1208,,,,,,,0,1,0,,,0
1209,,,,,,,0,1,0,,,0
1210,,,,,,,0,0,0,,,0
1211,,,,,,,1,0,0,,,0
1212,,,,,,,0,1,0,,,0
1213,,,,,,,1,0,0,,,0
1214,,,,,,,1,0,0,,,0
1215,,,,,,,0,0,0,,,0
1216,,,,,,,0,1,0,,,0
1217,,,,,,,0,1,0,,,0
1218,,,,,,,0,1,0,,,0
1219,,,,,,,0,0,0,,,0
1220,,,,,,,1,0,0,,,0
1221,,,,,,,1,0,0,,,0
1222,,,,,,,1,0,0,,,0
1223,,,,,,,0,0,0,,,0
1224,,,,,,,0,1,0,,,0
1225,,,,,,,0,1,0,,,0
1226,,,,,,,0,1,0,,,0
1227,,,,,,,0,0,0,,,0
1228,,,,,,,1,0,0,,,0
1229,,,,,,,0,1,0,,,0
1230,,,,,,,1,0,0,,,0
1231,,,,,,,1,0,0,,,0
1232,,,,,,,0,0,0,,,0
1233,,,,,,,0,0,0,,,0
1234,,,,,,,1,0,0,,,0
1235,,,,,,,1,0,0,,,0
1236,,,,,,,0,1,0,,,0
1237,,,,,,,1,0,0,,,0
1238,,,,,,,0,0,0,,,0
1239,,,,,,,0,1,0,,,0
1240,,,,,,,0,1,0,,,0
1241,,,,,,,0,1,0,,,0
1242,,,,,,,1,0,0,,,0
1243,,,,,,,0,0,0,,,0
1244,,,,,,,0,1,0,,,0
1245,,,,,,,1,0,0,,,0
1246,,,,,,,0,1,0,,,0
1247,,,,,,,1,0,0,,,0
1248,,,,,,,0,1,0,,,0
1249,,,,,,,0,0,0,,,0
1250,,,,,,,0,1,0,,,0
1251,,,,,,,1,0,0,,,0
1252,,,,,,,1,0,0,,,0
1253,,,,,,,0,0,0,,,0
1254,,,,,,,1,0,0,,,0
1255,,,,,,,1,0,0,,,0
1256,,,,,,,1,0,0,,,0
1257,,,,,,,0,0,0,,,0
1258,,,,,,,0,1,0,,,0
1259,,,,,,,0,1,0,,,0
1260,,,,,,,0,1,0,,,0
1261,,,,,,,1,0,0,,,0
1262,,,,,,,0,0,0,,,0
1263,,,,,,,1,0,0,,,0
1264,,,,,,,1,0,0,,,0
1265,,,,,,,1,0,0,,,0
1266,,,,,,,0,0,0,,,0
1267,,,,,,,0,1,0,,,0
1268,,,,,,,1,0,0,,,0
1269,,,,,,,0,1,0,,,0
1270,,,,,,,0,1,0,,,0
1271,,,,,,,0,0,0,,,0
1272,,,,,,,1,0,0,,,0
1273,,,,,,,1,0,0,,,0
1274,,,,,,,1,0,0,,,0
1275,,,,,,,0,0,0,,,0
1276,,,,,,,0,1,0,,,0
1277,,,,,,,0,1,0,,,0
1278,,,,,,,0,1,0,,,0
1279,,,,,,,0,0,0,,,0
1280,,,,,,,1,0,0,,,0
1281,,,,,,,1,0,0,,,0
1282,,,,,,,1,0,0,,,0
1283,,,,,,,0,1,0,,,0
1284,,,,,,,0,1,0,,,0
1285,,,,,,,0,0,0,,,0
1286,,,,,,,0,1,0,,,0
1287,,,,,,,1,0,0,,,0
1288,,,,,,,1,0,0,,,0
1289,,,,,,,0,1,0,,,0
1290,,,,,,,0,1,0,,,0
1291,,,,,,,0,0,0,,,0
1292,,,,,,,0,0,0,,,0
1293,,,,,,,0,1,0,,,0
1294,,,,,,,1,0,0,,,0
1295,,,,,,,0,1,0,,,0
1296,,,,,,,0,1,0,,,0
1297,,,,,,,0,0,0,,,0
1298,,,,,,,1,0,0,,,0
1299,,,,,,,1,0,0,,,0
1300,,,,,,,0,1,0,,,0
1301,,,,,,,1,0,0,,,0
1302,,,,,,,0,0,0,,,0
1303,,,,,,,0,1,0,,,0
1304,,,,,,,0,1,0,,,0
1305,,,,,,,0,1,0,,,0
1306,,,,,,,1,0,0,,,0
1307,,,,,,,0,0,0,,,0
1308,,,,,,,0,1,0,,,0
1309,,,,,,,0,1,0,,,0
1310,,,,,,,1,0,0,,,0
1311,,,,,,,1,0,0,,,0
1312,,,,,,,1,0,0,,,0
1313,,,,,,,4,0,0,,,0
1314,,,,,,,0,0,0,,,0
1315,,,,,,,1,0,0,,,0
1316,,,,,,,0,1,0,,,0
1317,,,,,,,1,0,0,,,0
1318,,,,,,,0,1,0,,,0
1319,,,,,,,0,1,0,,,0
1320,,,,,,,1,0,0,,,0
1321,,,,,,,1,0,0,,,0
1322,,,,,,,0,0,0,,,0
1323,,,,,,,0,1,0,,,0
1324,,,,,,,0,0,0,,,0
1325,,,,,,,0,1,0,,,0
1326,,,,,,,0,0,0,,,0
1327,,,,,,,1,0,0,,,0
1328,,,,,,,1,0,0,,,0
1329,,,,,,,1,0,0,,,0
1330,,,,,,,0,1,0,,,0
1331,,,,,,,0,0,0,,,0
1332,,,,,,,1,0,0,,,0
1333,,,,,,,1,0,0,,,0
1334,,,,,,,0,1,0,,,0
1335,,,,,,,1,0,0,,,0
1336,,,,,,,0,1,0,,,0
1337,,,,,,,0,1,0,,,0
1338,,,,,,,0,1,0,,,0
1339,,,,,,,0,0,0,,,0
1340,,,,,,,0,1,0,,,0
1341,,,,,,,0,0,0,,,0
1342,,,,,,,1,0,0,,,0
1343,,,,,,,1,0,0,,,0
1344,,,,,,,1,0,0,,,0
1345,,,,,,,0,1,0,,,0
1346,,,,,,,0,1,0,,,0
1347,,,,,,,0,0,0,,,0
1348,,,,,,,0,1,0,,,0
1349,,,,,,,0,1,0,,,0
1350,,,,,,,0,1,0,,,0
1351,,,,,,,0,0,0,,,0
1352,,,,,,,0,1,0,,,0
1353,,,,,,,1,0,0,,,0
