elapsed_time_seconds,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,y_value_p1_normalized_0_5
859,0.851506137,1.228195463,-1.037770325,6.217932631
901,0.898630139,0.797101518,-1.037770325,12.4768168
930,0.938504294,0.979487418,-1.037770325,10.99892887
947,0.972682141,1.135818189,-1.037770325,14.02501481
962,0.972682141,1.135818189,-1.493256651,14.22106069
1000,1.002302942,1.271304858,-1.493256651,13.14158591
1017,1.028221143,0.945290061,-1.493256651,15.02770116
1045,0.685186132,0.657629947,-1.493256651,12.82263427
1062,0.685186132,0.657629947,-1.766548446,14.70648226
1119,0.725842134,0.797101518,-1.766548446,13.14150312
1138,0.725842134,0.797101518,-1.037770325,17.10770126
1261,0.725842134,0.797101518,-1.037770325,9.042655258
1282,0.725842134,0.797101518,-1.037770325,7.438035888
1303,0.725842134,0.797101518,-1.037770325,4.748879034
1331,0.725842134,0.797101518,-1.037770325,3.019339784
1370,0.762218556,0.92189187,-1.037770325,13.79983379
1395,0.794957336,1.034203188,-1.037770325,16.72876682
1415,0.824578137,1.135818189,-1.037770325,19.91731011
1434,0.568762129,0.904875004,-1.037770325,21.02866783
1549,0.568762129,0.904875004,-1.037770325,8.929587264
1581,0.568762129,0.904875004,-1.037770325,6.556814315
1621,0.568762129,0.904875004,-1.037770325,10.48740636
1666,0.568762129,0.904875004,-1.037770325,7.83997764
1719,0.568762129,0.904875004,-1.037770325,10.58853693
1771,0.568762129,0.904875004,-1.037770325,13.50019726
1811,0.568762129,0.904875004,-1.037770325,11.27811882
1836,0.568762129,0.904875004,-1.037770325,6.199335944
1863,0.568762129,0.904875004,-0.517214524,12.25860488
1900,0.568762129,0.904875004,-0.126797673,15.70890261
1940,0.335190991,0.694013835,-0.126797673,19.23027836
1966,0.121084115,0.50072443,-0.126797673,20.96047709
2098,0.121084115,0.50072443,-0.126797673,10.06154343
2168,0.121084115,0.50072443,-0.126797673,14.8242704
2189,0.121084115,0.50072443,-0.126797673,12.91198085
2374,-0.075894211,0.322898178,-0.126797673,14.17573537
2406,-0.018475427,0.158750868,-0.126797673,16.31369988
2433,-0.018475427,0.158750868,-0.430455224,11.35971818
2483,-0.018475427,0.158750868,-0.126797673,10.40919579
2517,0.034690113,0.270208918,-0.126797673,14.72956961
2538,0.034690113,0.270208918,-0.37524476,16.40147097
2574,0.084058114,0.119668175,-0.37524476,12.86281297
2605,0.084058114,0.119668175,-0.126797673,8.693556214
2644,0.084058114,0.119668175,-0.337022131,12.07916276
3302,0.084058114,0.119668175,-0.517214524,8.044733165
3405,0.084058114,0.119668175,-0.517214524,7.989454832
3442,0.084058114,0.119668175,-0.517214524,7.073040665
3462,0.084058114,0.119668175,-0.517214524,10.72389383
3486,0.084058114,0.119668175,-0.517214524,6.248622649
3507,0.084058114,0.119668175,-0.517214524,5.009512606
3556,0.084058114,0.119668175,-0.308992204,12.54568648
3582,0.130021426,0.224787142,-0.308992204,15.43602997
3597,0.172920517,0.322898178,-0.308992204,20.04266498
3622,0.213051925,0.41467947,-0.308992204,21.16643519
3718,0.213051925,0.41467947,-0.308992204,8.712404583
3736,0.213051925,0.41467947,-0.308992204,6.75872043
3765,0.213051925,0.41467947,-0.308992204,11.8903102
3784,0.213051925,0.41467947,-0.308992204,8.0543199
3803,0.213051925,0.41467947,-0.308992204,7.588986058
3843,0.250675119,0.50072443,-0.308992204,14.72865022
3882,0.28601812,0.366007573,-0.308992204,16.7129902
3910,0.319282121,0.239215236,-0.308992204,12.42561387
3958,0.350645322,0.322898178,-0.308992204,12.3346539
3976,0.380266123,0.204347343,-0.308992204,14.33916692
4009,0.4082858,0.284449259,-0.308992204,12.57364288
4036,0.434830756,0.173149755,-0.308992204,14.64589238
4080,0.460014433,0.249943818,-0.308992204,10.77337507
4103,0.460014433,0.249943818,-0.126797673,13.66005153
4137,0.460014433,0.249943818,-0.287557553,15.68655799
4265,0.460014433,0.249943818,-0.287557553,10.33521611
4286,0.460014433,0.249943818,-0.287557553,8.611373642
4320,0.460014433,0.249943818,-0.287557553,5.909737841
4354,0.460014433,0.249943818,-0.287557553,6.389721446
4397,0.460014433,0.249943818,-0.287557553,11.35196939
4420,0.460014433,0.249943818,-0.287557553,12.37646101
4478,0.328429722,0.145071926,-0.287557553,14.35074935
4544,0.328429722,0.145071926,-0.126797673,9.440901464
4574,0.328429722,0.145071926,0.017040114,13.77980298
4606,0.354980074,0.218804762,0.017040114,15.52585487
4628,0.380266123,0.289026511,0.017040114,20.32824755
4740,0.380266123,0.289026511,0.017040114,9.331519027
4770,0.380266123,0.289026511,0.017040114,7.656515921
4798,0.380266123,0.289026511,0.017040114,5.609158469
4831,0.380266123,0.289026511,0.017040114,5.755096201
4861,0.404376077,0.355982132,0.017040114,13.02481506
4882,0.28601812,0.258234086,0.017040114,17.17070083
4899,0.172920517,0.164830398,0.017040114,18.00454921
4915,0.172920517,0.164830398,-0.126797673,19.57274032
4957,0.064740201,0.07548774,-0.126797673,16.7229995
5074,0.064740201,0.07548774,-0.126797673,9.628762874
5130,0.064740201,0.07548774,-0.126797673,12.87704266
5164,0.064740201,0.07548774,-0.126797673,11.03605867
5183,0.064740201,0.07548774,-0.126797673,9.779092808
5212,0.064740201,0.07548774,-0.126797673,6.57760494
5246,0.093511561,-0.010053103,-0.126797673,13.75576719
5274,0.093511561,-0.010053103,-0.256936624,9.719433658
5307,0.121084115,0.056158799,-0.256936624,10.43661052
5329,0.147531259,0.119668175,-0.256936624,12.06250058
5348,0.172920517,0.180637176,-0.256936624,13.81297993
5412,0.197314118,0.239215236,-0.256936624,12.97307088
5430,0.220769503,0.295540293,-0.256936624,16.97113133
5539,0.220769503,0.295540293,-0.256936624,10.13923787
5575,0.220769503,0.295540293,-0.256936624,6.785097575
5622,0.220769503,0.295540293,-0.256936624,5.61745763
5638,0.220769503,0.295540293,-0.256936624,5.920030769
5672,0.243339779,0.349739876,-0.256936624,12.87083131
6220,0.243339779,0.349739876,-0.256936624,9.879231456
6236,0.243339779,0.349739876,-0.256936624,7.938149036
6261,0.243339779,0.349739876,-0.256936624,3.330853943
6279,0.243339779,0.349739876,-0.256936624,3.426023626
6338,0.243339779,0.349739876,-0.37524476,13.10102427
6397,0.149882116,0.270208918,-0.37524476,12.0175761
6416,0.149882116,0.270208918,-0.483265233,13.76178776
6445,0.149882116,0.270208918,-0.582283999,17.18286993
6484,0.172920517,0.322898178,-0.582283999,12.73605951
6502,0.172920517,0.322898178,-0.454747828,14.07373096
6567,0.172920517,0.322898178,-0.454747828,8.790413783
6586,0.172920517,0.322898178,-0.454747828,5.243808578
6607,0.172920517,0.322898178,-0.454747828,9.255607362
6649,0.172920517,0.322898178,-0.454747828,14.39652087
6685,0.172920517,0.322898178,-0.454747828,9.59957677
6720,0.172920517,0.322898178,-0.454747828,12.81852772
6832,0.195136118,0.373705679,-0.454747828,11.98312163
6849,0.107442957,0.297940107,-0.454747828,14.87754568
6867,0.107442957,0.297940107,-0.337022131,18.55534944
6896,0.107442957,0.297940107,-0.228016857,20.08372761
6937,0.107442957,0.297940107,-0.228016857,10.01015603
6952,0.107442957,0.297940107,-0.228016857,7.10893517
6970,0.107442957,0.297940107,-0.228016857,5.605016346
6988,0.107442957,0.297940107,-0.228016857,3.492588924
7094,0.130021426,0.347425937,-0.228016857,12.3715523
7110,0.130021426,0.347425937,-0.322006099,14.82550534
7153,0.130021426,0.347425937,-0.409513324,12.12754391
7192,0.046404554,0.27467411,-0.409513324,12.11209971
7215,0.069247714,0.322898178,-0.409513324,12.88668734
7233,0.091341918,0.369541129,-0.409513324,16.05974651
7264,0.091341918,0.369541129,-0.409513324,9.513286873
7285,0.091341918,0.369541129,-0.409513324,6.192998037
7319,0.091341918,0.369541129,-0.409513324,4.812763886
7358,0.091341918,0.369541129,-0.409513324,3.921355717
7453,0.112723405,0.41467947,-0.409513324,12.33083566
7470,0.133426116,0.458384847,-0.409513324,14.8060751
7488,0.153481866,0.50072443,-0.409513324,19.47226724
7523,0.172920517,0.541761258,-0.409513324,21.71918271
7587,0.172920517,0.541761258,-0.409513324,12.55950939
7610,0.172920517,0.541761258,-0.409513324,10.4036334
7626,0.172920517,0.541761258,-0.409513324,8.829814272
7644,0.172920517,0.541761258,-0.409513324,4.78375694
7739,0.097522115,0.473781059,-0.409513324,14.08498809
7771,0.117215727,0.513995046,-0.409513324,16.66232494
7816,0.117215727,0.513995046,-0.308992204,18.74033975
7856,0.136330116,0.553026269,-0.308992204,21.57950405
0,-4.803374034,-3.94493188,-2.859715628,15.84287535
41,-4.803374034,-3.94493188,-0.126797673,12.4390129
75,1.416994155,3.168118217,-0.126797673,15.6131873
126,1.416994155,3.168118217,-0.126797673,13.55293677
158,1.416994155,3.168118217,0.784174978,18.31092076
235,1.416994155,3.168118217,0.784174978,11.43652666
300,1.416994155,3.168118217,0.784174978,13.1913459
329,1.416994155,3.168118217,0.784174978,9.275962954
364,1.416994155,3.168118217,0.784174978,10.78540011
394,1.416994155,3.168118217,0.784174978,12.72088752
427,1.416994155,3.168118217,0.784174978,13.87001629
505,1.416994155,3.168118217,0.784174978,13.08051156
530,1.416994155,3.168118217,0.784174978,10.94871066
568,1.416994155,0.797101518,0.784174978,15.02908184
669,1.416994155,0.797101518,1.239661304,11.46035474
704,-0.138097893,-0.388406832,1.239661304,13.324464
726,-0.138097893,-0.388406832,0.419785917,15.09410873
806,0.172920517,0.322898178,0.419785917,14.52171852
830,-0.656461908,-0.388406832,0.419785917,13.37518781
849,-0.360253899,-0.896481839,0.419785917,18.38978368
893,-0.138097893,-0.388406832,0.419785917,13.32350468
913,0.034690113,0.006762618,0.419785917,16.72310481
1018,0.034690113,0.006762618,0.419785917,10.82828529
1048,0.034690113,0.006762618,0.419785917,14.28645676
1082,0.034690113,0.006762618,0.419785917,11.20676861
1114,0.034690113,0.006762618,0.419785917,12.72936205
1146,0.034690113,0.006762618,0.419785917,8.988282935
1200,0.034690113,0.006762618,0.419785917,12.25882038
1237,0.034690113,0.006762618,-0.126797673,13.42027178
1286,0.034690113,0.006762618,0.263619177,12.26672263
1320,0.172920517,0.322898178,0.263619177,13.79566565
1348,-0.279469897,-0.065086373,0.263619177,17.92704774
1367,-0.138097893,0.204347343,0.263619177,18.30214793
1480,-0.138097893,0.204347343,0.263619177,10.4620215
1501,-0.138097893,0.204347343,0.263619177,8.7210539
1528,-0.138097893,0.204347343,0.263619177,6.124846353
1546,-0.138097893,0.204347343,0.263619177,3.496308463
1590,-0.018475427,0.432329718,0.263619177,12.28661244
1616,0.084058114,0.627743182,0.263619177,16.82587064
1644,0.172920517,0.322898178,0.263619177,19.57962238
1666,0.172920517,0.322898178,0.556431815,14.48803987
1704,-0.138097893,0.056158799,0.556431815,17.29638552
1822,-0.138097893,0.056158799,0.556431815,10.8809501
1857,-0.138097893,0.056158799,0.556431815,6.961483517
1888,-0.138097893,0.056158799,0.556431815,6.123600751
1943,-0.138097893,0.056158799,0.556431815,8.100981747
1987,-0.138097893,0.056158799,0.784174978,12.90147413
2029,-0.138097893,0.056158799,0.419785917,15.16294673
2062,-0.138097893,0.056158799,0.618543587,18.13732215
2126,-0.412525901,-0.179199476,0.618543587,17.65442745
2253,-0.412525901,-0.179199476,0.618543587,10.75467534
2301,-0.412525901,-0.179199476,0.618543587,9.261840309
2324,-0.412525901,-0.179199476,0.618543587,4.47562686
2361,-0.412525901,-0.179199476,0.618543587,9.76574525
2400,-0.412525901,-0.179199476,0.618543587,7.780674314
2476,-0.412525901,-0.179199476,0.784174978,14.14872551
2502,-0.412525901,-0.179199476,0.503875701,14.78071654
2536,-0.310885898,-0.388406832,0.503875701,12.21227422
2562,-0.310885898,-0.388406832,0.654036028,11.01023733
2612,-0.310885898,-0.388406832,0.419785917,13.75289741
2662,-0.219944842,-0.575592361,0.419785917,11.76794885
2697,-0.219944842,-0.575592361,0.419785917,8.934114654
2770,-0.219944842,-0.575592361,0.419785917,13.11245386
2797,-0.219944842,-0.575592361,0.419785917,9.367391276
2855,-0.219944842,-0.575592361,0.419785917,6.348870435
2915,-0.219944842,-0.575592361,0.419785917,5.641515736
2965,-0.219944842,-0.575592361,0.419785917,9.142830007
3084,-0.138097893,-0.744059337,0.419785917,11.2762837
3107,-0.360253899,-0.896481839,0.419785917,7.922700117
3125,-0.279469897,-0.711727291,0.419785917,12.00848567
3159,-0.279469897,-0.711727291,0.556431815,14.2415894
3217,-0.279469897,-0.711727291,0.677001725,14.8813282
3286,-0.279469897,-0.711727291,0.677001725,9.851624521
3319,-0.279469897,-0.711727291,0.677001725,8.370542024
3341,-0.279469897,-0.711727291,0.677001725,5.697882395
3379,-0.279469897,-0.711727291,0.677001725,4.358238641
3484,-0.476161381,-0.852301403,0.677001725,12.84893627
3499,-0.476161381,-0.852301403,0.480517428,13.8446102
3535,-0.476161381,-0.852301403,0.592391262,11.67177154
3580,-0.476161381,-0.852301403,0.693077713,14.62783862
3620,-0.3972799,-0.684783919,0.693077713,16.56437776
3693,-0.3972799,-0.684783919,0.693077713,7.585454407
3724,-0.3972799,-0.684783919,0.693077713,5.26386613
3777,-0.3972799,-0.684783919,0.693077713,2.940900552
3923,-0.3972799,-0.684783919,0.523897078,10.86890204
3958,-0.324708938,-0.530667834,0.523897078,9.883869025
4018,-0.257720358,-0.388406832,0.523897078,9.107347497
4052,-0.257720358,-0.388406832,0.3700965,11.42079043
4230,-0.257720358,-0.388406832,0.3700965,10.43471929
4275,-0.257720358,-0.388406832,0.3700965,8.588902338
4331,-0.257720358,-0.388406832,0.3700965,8.51467877
4367,-0.257720358,-0.388406832,0.3700965,7.333942979
4420,-0.195693894,-0.256683682,0.3700965,13.32492914
4434,-0.195693894,-0.256683682,0.467314925,15.10852063
4462,-0.360253899,-0.388406832,0.467314925,16.7852652
4478,-0.298969484,-0.265768037,0.467314925,21.04856984
4589,-0.298969484,-0.265768037,0.467314925,11.91601473
4610,-0.298969484,-0.265768037,0.467314925,9.35242647
4630,-0.298969484,-0.265768037,0.467314925,4.821847711
4663,-0.298969484,-0.265768037,0.467314925,3.945691604
4769,-0.241770696,-0.151305162,0.467314925,13.17181253
4787,-0.38891919,-0.273680217,0.467314925,16.32835497
4805,-0.332484398,-0.166124016,0.467314925,17.56749185
4845,-0.332484398,-0.166124016,0.556431815,19.45939265
4889,-0.332484398,-0.166124016,0.556431815,8.680406594
4936,-0.332484398,-0.166124016,0.556431815,7.276768964
4966,-0.332484398,-0.166124016,0.556431815,5.099874509
4991,-0.332484398,-0.166124016,0.556431815,3.354283828
5132,-0.332484398,-0.166124016,0.419785917,9.465588484
5175,-0.279469897,-0.280633345,0.419785917,8.193395776
5202,-0.229573895,-0.179199476,0.419785917,7.918720358
5236,-0.360253899,-0.28679183,0.419785917,9.235231285
5303,-0.360253899,-0.28679183,0.419785917,9.347923675
5338,-0.360253899,-0.28679183,0.419785917,8.325353898
5369,-0.360253899,-0.28679183,0.419785917,5.270229221
5398,-0.360253899,-0.28679183,0.419785917,9.253184244
5432,-0.360253899,-0.28679183,0.419785917,6.677817223
5524,-0.360253899,-0.28679183,0.503875701,12.58480902
5557,-0.310885898,-0.190822107,0.503875701,15.72922543
5589,-0.264186437,-0.100039936,0.503875701,17.4570315
5626,-0.219944842,-0.014035774,0.503875701,21.15362653
5685,-0.219944842,-0.014035774,0.503875701,9.053683914
5715,-0.219944842,-0.014035774,0.503875701,5.264859986
5749,-0.219944842,-0.014035774,0.503875701,5.767588774
5773,-0.219944842,-0.014035774,0.503875701,3.058083197
5806,-0.219944842,-0.014035774,0.503875701,5.571731715
5944,-0.337468668,-0.114827982,0.503875701,13.34269878
5992,-0.449116302,-0.210580579,0.503875701,13.05845117
6010,-0.449116302,-0.210580579,0.379298244,13.93223188
6044,-0.403601413,-0.128173292,0.379298244,14.30789743
6064,-0.403601413,-0.128173292,0.263619177,14.98507283
6110,-0.403601413,-0.128173292,0.155917977,13.87820656
6143,-0.403601413,-0.128173292,0.237591387,11.8300277
6189,-0.360253899,-0.04969016,0.237591387,12.46047689
6217,-0.318922549,-0.140277177,0.237591387,16.98167781
6251,-0.318922549,-0.140277177,0.313995545,13.11650687
6288,-0.318922549,-0.140277177,0.214817071,14.84850437
6342,-0.279469897,-0.065086373,0.214817071,12.00775208
6363,-0.3800011,-0.151305162,0.214817071,16.93738016
6437,-0.3800011,-0.151305162,0.214817071,10.16007141
6460,-0.3800011,-0.151305162,0.214817071,5.384341617
6533,-0.3800011,-0.151305162,0.214817071,9.897824997
6572,-0.3800011,-0.151305162,0.214817071,15.5110789
6609,-0.3800011,-0.151305162,0.214817071,11.45863816
6653,-0.476161381,-0.233775308,0.214817071,11.45780027
6668,-0.476161381,-0.233775308,0.287280805,13.97875279
6701,-0.435881476,-0.312736086,0.287280805,16.47865128
6762,-0.435881476,-0.312736086,0.355481966,12.24658617
6852,-0.526870904,-0.388406832,0.355481966,11.21308542
6873,-0.526870904,-0.388406832,0.263619177,14.53548341
6911,-0.487200189,-0.460988976,0.263619177,13.91271431
6938,-0.449116302,-0.530667834,0.263619177,11.16242108
7050,-0.449116302,-0.530667834,0.263619177,7.895013083
7069,-0.449116302,-0.530667834,0.263619177,7.340929658
7092,-0.449116302,-0.530667834,0.263619177,8.699012157
7125,-0.449116302,-0.530667834,0.263619177,6.000821731
7179,-0.449116302,-0.530667834,0.263619177,10.05990808
7240,-0.449116302,-0.530667834,0.263619177,12.30662588
7272,-0.449116302,-0.530667834,0.263619177,7.129763875
7301,-0.449116302,-0.530667834,0.263619177,5.65712105
7335,-0.534493904,-0.597614187,0.263619177,12.79323523
7353,-0.616587753,-0.661985682,0.263619177,16.55581882
7441,-0.578218283,-0.723928063,0.263619177,12.44575185
7496,-0.656461908,-0.783576281,0.263619177,11.78264444
7526,-0.656461908,-0.783576281,0.328688652,13.2798995
7569,-0.618762707,-0.711727291,0.328688652,18.26129047
7675,-0.618762707,-0.711727291,0.328688652,8.074773891
7756,-0.618762707,-0.711727291,0.328688652,5.166618465
7774,-0.618762707,-0.711727291,0.328688652,2.832247614
7810,-0.618762707,-0.711727291,0.328688652,7.963572167
7869,-0.582409906,-0.642444335,0.328688652,13.69228822
7887,-0.547332642,-0.700382713,0.328688652,16.46774481
