,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_unf_err_count2r,p2_unf_err_count2r,speed_mph,serve_width,serve_depth,continuous_wins_p1,continuous_wins_p2,server,serve_no,elapsed_time,p1_Players_run_distance_difference,p2_Players_run_distance_difference,p1_server,p2_server,p1_score,p2_score,point_no,p1_Player_socre_margin,p2_Player_socre_margin,Players_run_distance_difference,y_value_p1,y_value_p2,y_value_p1_normalized_0_5,y_value_p2_normalized_0_5
1548,0.666666667,0.5625,0.444444444,0.666666667,0.442307692,0.466666667,0,0,0,0,-0.545454545,0.25,1,0.25,0,2,1,0 days 04:27:55,-0.114043151,0.114043151,0,0.25,15,15,158,0,0,-0.545454545,10.2119092,15.3325804,7.703191642,9.539155018
1549,0.666666667,0.5625,0.444444444,0.666666667,0.452830189,0.466666667,0,0,0,0,-0.272727273,1,0,0.5,0,2,0,0 days 04:28:33,-0.139566322,0.139566322,0,0.25,30,15,159,0.375,-0.375,-0.272727273,14.11096369,12.20590612,10.24085818,7.577948144
1550,0.666666667,0.5625,0.444444444,0.666666667,0.462962963,0.466666667,0,0,0,0,0.03030303,0,1,0,0.25,2,0,0 days 04:28:53,-0.161926134,0.161926134,0,0.25,30,30,160,0,0,0.03030303,9.470252981,17.46982926,7.220490987,10.87974467
1551,0.666666667,0.5625,0.444444444,0.666666667,0.462962963,0.5,0,0,0,0,-0.696969697,0.5,1,0,0.5,2,1,0 days 04:29:12,-0.139066133,0.139066133,0,0.25,30,40,161,-0.25,0.25,-0.696969697,6.517826278,19.71960528,5.298929119,12.29091699
1552,0.673469388,0.571428571,0.444444444,0.673469388,0.462962963,0.5,0,0,0,0,0.181818182,1,1,0,0,1,0,0 days 04:29:56,-0.263734927,0.263734927,0.25,0,0,0,162,0,0,0.181818182,16.5322462,15.75182913,11.81672935,9.802128844
1553,0.673469388,0.571428571,0.421052632,0.673469388,0.462962963,0.5,0,0,0,0,-0.545454545,0.5,1,0.25,0,1,1,0 days 04:30:21,-0.107108095,0.107108095,0.25,0,15,0,163,0.375,-0.375,-0.545454545,18.68429381,8.25615048,13.21737128,5.100463365
1554,0.68,0.58,0.421052632,0.68,0.462962963,0.5,0,0,0,0,0.545454545,0.25,1,0,0.25,1,0,0 days 04:31:08,-0.137768345,0.137768345,0.25,0,15,15,164,0,0,0.545454545,17.96713463,16.45507496,12.75061431,10.24323989
1555,0.666666667,0.568627451,0.421052632,0.666666667,0.462962963,0.5,0.333333333,0.333333333,-0.333333333,-0.333333333,0.515151515,1,1,0.25,0,1,0,0 days 04:31:38,-0.132144595,0.132144595,0.25,0,30,15,165,0.375,-0.375,0.515151515,21.86665494,12.07525563,15.28858402,7.495997603
1556,0.666666667,0.568627451,0.4,0.666666667,0.462962963,0.5,0.666666667,0.666666667,-0.666666667,-0.666666667,0.424242424,0.75,1,0.5,0,1,1,0 days 04:32:12,-0.136659817,0.136659817,0.25,0,40,15,166,0.625,-0.625,0.424242424,24.40206627,9.724785449,16.93873497,6.021664854
1557,0.666666667,0.568627451,0.4,0.666666667,0.462962963,0.470588235,0.666666667,0.666666667,-0.666666667,-0.666666667,-0.636363636,0.25,1,0,0,2,1,0 days 04:34:04,-0.131428108,0.131428108,0,0.25,0,0,167,0,0,-0.636363636,5.051647134,12.2556413,4.344678864,7.609144541
1558,0.666666667,0.568627451,0.4,0.666666667,0.454545455,0.470588235,0.333333333,0.333333333,-0.333333333,-0.333333333,-0.212121212,0.5,1,0.25,0,2,0,0 days 04:34:40,-0.169239712,0.169239712,0,0.25,15,0,168,0.375,-0.375,-0.212121212,11.45726328,11.44786994,8.513719777,7.102469844
1559,0.666666667,0.568627451,0.4,0.666666667,0.446428571,0.470588235,0,0,0,0,0,0.75,1,0.5,0,2,0,0 days 04:35:11,-0.162493917,0.162493917,0,0.25,30,0,169,0.75,-0.75,0,19.18810368,11.31362672,13.54527166,7.018265763
1560,0.666666667,0.568627451,0.4,0.666666667,0.456140351,0.470588235,0,0,0,0,-0.03030303,0.75,1,0,0.25,2,0,0 days 04:35:40,-0.123654896,0.123654896,0,0.25,30,15,170,0.375,-0.375,-0.03030303,14.06289734,15.19301566,10.2095746,9.451613018
1561,0.666666667,0.568627451,0.4,0.666666667,0.448275862,0.470588235,0,0,0,0,0.181818182,0.75,1,0,0.5,2,0,0 days 04:36:00,-0.093873357,0.093873357,0,0.25,30,30,171,0,0,0.181818182,12.30157551,20.46489887,9.063233233,12.7584025
1562,0.666666667,0.568627451,0.4,0.666666667,0.448275862,0.5,0,0,0,0,-0.757575758,0.5,1,0.25,0,2,1,0 days 04:36:28,-0.173051966,0.173051966,0,0.25,40,30,172,0.25,-0.25,-0.757575758,11.04518454,13.10751812,8.245521827,8.143484398
1563,0.666666667,0.568627451,0.4,0.666666667,0.457627119,0.5,0,0,0,0,-0.090909091,0.75,0,0,0.25,2,0,0 days 04:38:10,-0.172308441,0.172308441,0,0.25,40,40,173,0,0,-0.090909091,9.000720136,17.47006965,6.914899519,10.87989545
1564,0.666666667,0.568627451,0.4,0.666666667,0.45,0.5,0,0,0,0,-0.090909091,1,1,0,0.5,2,0,0 days 04:38:36,-0.173362894,0.173362894,0,0.25,40,60,174,-0.5,0.5,-0.090909091,6.338787832,24.44914063,5.182403466,15.2575187
1565,0.666666667,0.568627451,0.4,0.666666667,0.442622951,0.5,0,0,0,0,-0.060606061,0.75,1,0,0,2,0,0 days 04:39:06,-0.196993457,0.196993457,0,0.25,40,40,175,0,0,-0.060606061,10.11509279,17.80333053,7.640179507,11.08893338
1566,0.666666667,0.568627451,0.4,0.666666667,0.451612903,0.5,0,0,0,0,-0.060606061,1,1,0,0.25,2,0,0 days 04:39:34,-0.15486941,0.15486941,0,0.25,40,60,176,-0.5,0.5,-0.060606061,6.653188429,23.44771281,5.387028427,14.62937296
1567,0.666666667,0.568627451,0.428571429,0.666666667,0.451612903,0.5,0,0,0,0,0.212121212,0.25,1,0,0,1,1,0 days 04:40:07,-0.139255394,0.139255394,0.25,0,0,0,177,0,0,0.212121212,18.12998085,15.54650614,12.85660139,9.67333997
1568,0.673076923,0.576923077,0.428571429,0.673076923,0.451612903,0.5,0.333333333,0.333333333,-0.333333333,-0.333333333,0.424242424,0.5,1,0.25,0,1,0,0 days 04:40:45,-0.174971611,0.174971611,0.25,0,15,0,178,0.375,-0.375,0.424242424,20.06481869,10.7497392,14.11587418,6.66456724
1569,0.660377358,0.566037736,0.428571429,0.660377358,0.451612903,0.5,0.333333333,0.333333333,-0.333333333,-0.333333333,0.484848485,0.75,1,0.5,0,1,0,0 days 04:41:19,-0.151151787,0.151151787,0.25,0,30,0,179,0.75,-0.75,0.484848485,25.22685136,8.161451848,17.47553934,5.041063635
1570,0.666666667,0.574074074,0.428571429,0.666666667,0.451612903,0.5,0.666666667,0.666666667,-0.666666667,-0.666666667,0.393939394,0.75,1,0.75,0,1,0,0 days 04:41:45,-0.132022928,0.132022928,0.25,0,40,0,180,1,-1,0.393939394,26.40911852,3.963464402,18.2450079,2.407875424
1571,0.666666667,0.574074074,0.428571429,0.666666667,0.451612903,0.526315789,0.333333333,0.333333333,-0.333333333,-0.333333333,-0.242424242,0.5,1,0,0,2,1,0 days 04:43:29,-0.106107716,0.106107716,0,0.25,0,0,181,0,0,-0.242424242,9.930810147,16.56253976,7.520240711,10.3106472
1572,0.666666667,0.574074074,0.428571429,0.666666667,0.444444444,0.526315789,0.333333333,0.333333333,-0.333333333,-0.333333333,-0.212121212,0.5,1,0,0.25,2,0,0 days 04:44:01,-0.17074028,0.17074028,0,0.25,0,15,182,-0.375,0.375,-0.212121212,4.154422436,19.20816177,3.760727783,11.97011398
1573,0.666666667,0.574074074,0.428571429,0.666666667,0.453125,0.526315789,0,0,0,0,-0.03030303,0.75,1,0,0.5,2,0,0 days 04:44:28,-0.171267507,0.171267507,0,0.25,0,30,183,-0.75,0.75,-0.03030303,4.19069189,26.56469006,3.784333449,16.58449737
1574,0.666666667,0.574074074,0.428571429,0.666666667,0.453125,0.55,0,0,0,0,-0.545454545,0.5,1,0,0.75,2,1,0 days 04:44:48,-0.134672579,0.134672579,0,0.25,0,40,184,-1,1,-0.545454545,0.977998556,28.30210512,1.693379253,17.67429121
1575,0.654545455,0.563636364,0.428571429,0.654545455,0.453125,0.55,0.333333333,0.333333333,-0.333333333,-0.333333333,0.181818182,1,0,0,0,1,0,0 days 04:45:35,-0.149637701,0.149637701,0.25,0,0,0,185,0,0,0.181818182,14.36095552,12.48171239,10.40356324,7.750947664
1576,0.642857143,0.553571429,0.428571429,0.642857143,0.453125,0.55,0.666666667,0.666666667,-0.666666667,-0.666666667,0.212121212,0.75,1,0.25,0,1,0,0 days 04:46:00,-0.139282431,0.139282431,0.25,0,15,0,186,0.375,-0.375,0.212121212,17.63670507,8.455574708,12.53555703,5.22555224
1577,0.649122807,0.561403509,0.428571429,0.649122807,0.453125,0.55,0.666666667,0.666666667,-0.666666667,-0.666666667,0.424242424,0.75,1,0.5,0,1,0,0 days 04:46:27,-0.132928676,0.132928676,0.25,0,30,0,187,0.75,-0.75,0.424242424,23.24997089,6.467493321,16.18890346,3.978527913
1578,0.637931034,0.551724138,0.428571429,0.637931034,0.453125,0.55,0.666666667,0.666666667,-0.666666667,-0.666666667,0.393939394,1,0,0.75,0,1,0,0 days 04:46:52,-0.141905045,0.141905045,0.25,0,40,0,188,1,-1,0.393939394,25.4574262,3.553009344,17.62560702,2.150417431
1579,0.637931034,0.551724138,0.428571429,0.637931034,0.446153846,0.55,0.333333333,0.333333333,-0.333333333,-0.333333333,-0.181818182,0.75,1,0,0,2,0,0 days 04:48:39,-0.178864976,0.178864976,0,0.25,0,0,189,0,0,-0.181818182,7.742230161,15.65782704,6.095821997,9.743166023
1580,0.637931034,0.551724138,0.428571429,0.637931034,0.439393939,0.55,0.333333333,0.333333333,-0.333333333,-0.333333333,-0.090909091,0.5,1,0.25,0,2,0,0 days 04:49:08,-0.238536203,0.238536203,0,0.25,15,0,190,0.375,-0.375,-0.090909091,11.53474969,12.82294854,8.564151153,7.964988085
1581,0.637931034,0.551724138,0.428571429,0.637931034,0.447761194,0.55,0,0,0,0,-0.242424242,1,0,0.5,0,2,0,0 days 04:49:36,-0.11603039,0.11603039,0,0.25,30,0,191,0.75,-0.75,-0.242424242,17.38990376,9.213033506,12.37492849,5.700668377
1582,0.637931034,0.551724138,0.428571429,0.637931034,0.455882353,0.55,0,0,0,0,0,1,1,0,0.25,2,0,0 days 04:49:55,-0.15004326,0.15004326,0,0.25,30,15,192,0.375,-0.375,0,14.45616541,16.34290388,10.46552979,10.17288057
1583,0.637931034,0.551724138,0.428571429,0.637931034,0.463768116,0.55,0,0,0,0,-0.242424242,1,1,0,0.5,2,0,0 days 04:50:13,-0.124276753,0.124276753,0,0.25,30,30,193,0,0,-0.242424242,9.983583173,19.05581014,7.554587587,11.87455139
1584,0.637931034,0.551724138,0.428571429,0.637931034,0.457142857,0.55,0,0,0,0,-0.090909091,1,0,0,0.75,2,0,0 days 04:50:34,-0.099037474,0.099037474,0,0.25,30,40,194,-0.25,0.25,-0.090909091,7.791852205,21.81709961,6.128118083,13.6065706
1585,0.637931034,0.551724138,0.428571429,0.637931034,0.457142857,0.571428571,0,0,0,0,-0.424242424,0.5,1,0.25,0,2,1,0 days 04:51:01,0.009314335,-0.009314335,0,0.25,40,40,195,0,0,-0.424242424,12.06547935,16.14333662,8.90957205,10.04770198
1586,0.637931034,0.551724138,0.428571429,0.637931034,0.450704225,0.571428571,0,0,0,0,0,0,0,0,0.25,2,0,0 days 04:51:52,-0.195303628,0.195303628,0,0.25,40,60,196,-0.5,0.5,0,3.318146128,21.02951687,3.216444444,13.11255921
1587,0.644067797,0.559322034,0.428571429,0.644067797,0.450704225,0.571428571,0,0,0,0,0.181818182,1,0,0,0,1,0,0 days 04:52:38,-0.25266317,0.25266317,0.25,0,0,0,197,0,0,0.181818182,15.18113862,14.67699591,10.93737245,9.127939558
1588,0.65,0.566666667,0.428571429,0.65,0.450704225,0.571428571,0,0,0,0,0.515151515,1,0,0.25,0,1,0,0 days 04:53:06,-0.152436057,0.152436057,0.25,0,15,0,198,0.375,-0.375,0.515151515,22.19302093,12.7136586,15.50099655,7.896435954
1589,0.655737705,0.573770492,0.428571429,0.655737705,0.450704225,0.571428571,0,0,0,0,0.212121212,1,1,0.5,0,1,0,0 days 04:53:50,-0.223530525,0.223530525,0.25,0,30,0,199,0.75,-0.75,0.212121212,25.30806565,9.367490544,17.52839697,5.797551576
1590,0.661290323,0.580645161,0.428571429,0.661290323,0.450704225,0.571428571,0.333333333,0.333333333,-0.333333333,-0.333333333,0.303030303,1,0,0.75,0,1,0,0 days 04:54:17,-0.151895312,0.151895312,0.25,0,40,0,200,1,-1,0.303030303,26.82011558,4.736107464,18.51250184,2.892515892
1591,0.661290323,0.580645161,0.428571429,0.661290323,0.458333333,0.571428571,0.333333333,0.333333333,-0.333333333,-0.333333333,-0.121212121,0.75,1,0,0,2,0,0 days 04:55:55,-0.160628346,0.160628346,0,0.25,0,0,201,0,0,-0.121212121,8.544713439,16.20888961,6.618111429,10.0888201
1592,0.661290323,0.580645161,0.428571429,0.661290323,0.452054795,0.571428571,0.333333333,0.333333333,-0.333333333,-0.333333333,-0.181818182,0.5,0,0,0.25,2,0,0 days 04:56:28,-0.116517061,0.116517061,0,0.25,0,15,202,-0.375,0.375,-0.181818182,3.625280736,18.12190657,3.416340397,11.28876025
1593,0.661290323,0.580645161,0.428571429,0.661290323,0.452054795,0.545454545,0,0,0,0,-0.393939394,0.25,1,0,0.5,2,1,0 days 04:56:45,-0.148907695,0.148907695,0,0.25,0,30,203,-0.75,0.75,-0.393939394,3.395253397,25.49160747,3.266629055,15.91140617
1594,0.661290323,0.580645161,0.428571429,0.661290323,0.452054795,0.52173913,0,0,0,0,-0.757575758,0.5,1,0.25,0,2,1,0 days 04:57:18,-0.131076624,0.131076624,0,0.25,15,30,204,-0.375,0.375,-0.757575758,6.149279097,18.28883175,5.059063314,11.39346409
1595,0.661290323,0.580645161,0.428571429,0.661290323,0.459459459,0.52173913,0,0,0,0,-0.121212121,0,1,0,0.25,2,0,0 days 04:58:00,-0.261626021,0.261626021,0,0.25,15,40,205,-0.625,0.625,-0.121212121,2.467355823,22.92792309,2.662714792,14.30333478
1596,0.661290323,0.580645161,0.454545455,0.661290323,0.459459459,0.52173913,0,0,0,0,0.303030303,0.25,1,0,0,1,1,0 days 04:59:02,-0.119396528,0.119396528,0.25,0,0,0,206,0,0,0.303030303,18.98121834,16.06510953,13.41062209,9.998634017
1597,0.661290323,0.580645161,0.47826087,0.661290323,0.459459459,0.52173913,0,0,0,0,-0.303030303,1,1,0.25,0,1,1,0 days 04:59:39,-0.134523874,0.134523874,0.25,0,15,0,207,0.375,-0.375,-0.303030303,21.25161662,10.98155577,14.88829155,6.809974216
1598,0.666666667,0.587301587,0.47826087,0.666666667,0.459459459,0.52173913,0,0,0,0,0.333333333,0.5,1,0.5,0,1,0,0 days 05:00:21,-0.143108203,0.143108203,0.25,0,30,0,208,0.75,-0.75,0.333333333,25.92105859,8.275620813,17.92735823,5.112676134
1599,0.671875,0.578125,0.47826087,0.671875,0.459459459,0.52173913,0,0,0,0,0.636363636,0.5,1,0.75,0,1,0,0 days 05:00:43,-0.106810685,0.106810685,0.25,0,40,0,209,1,-1,0.636363636,31.1009831,7.674950733,21.29866814,4.735905743
1600,0.676923077,0.569230769,0.47826087,0.676923077,0.459459459,0.52173913,0,0,0,0,0.242424242,1,1,0,0.25,1,0,0 days 05:01:11,-0.16118261,0.16118261,0.25,0,40,15,210,0.625,-0.625,0.242424242,23.19440233,11.1406034,16.15273714,6.909736863
1601,0.681818182,0.560606061,0.47826087,0.681818182,0.459459459,0.52173913,0,0,0,0,0.424242424,1,1,0,0.5,1,0,0 days 05:02:35,-0.161777429,0.161777429,0.25,0,40,40,212,0,0,0.424242424,18.85081921,18.68709513,13.32575292,11.64327485
1602,0.681818182,0.560606061,0.5,0.681818182,0.459459459,0.52173913,0,0,0,0,-0.212121212,1,0,0,0.75,1,1,0 days 05:03:23,-0.156086087,0.156086087,0.25,0,40,60,213,-0.5,0.5,-0.212121212,12.06702141,21.38668256,8.910575687,13.33659144
1603,0.681818182,0.560606061,0.52,0.681818182,0.459459459,0.52173913,0,0,0,0,-0.272727273,0.75,0,0,0,1,1,0 days 05:04:06,-0.174444384,0.174444384,0.25,0,40,40,214,0,0,-0.272727273,15.44122426,13.1554257,11.10664698,8.173534428
1604,0.681818182,0.560606061,0.538461538,0.681818182,0.459459459,0.52173913,0,0,0,0,-0.424242424,1,0,0.25,0,1,1,0 days 05:05:01,-0.128819013,0.128819013,0.25,0,60,40,215,0.5,-0.5,-0.424242424,20.81590187,8.156115451,14.60471029,5.037716379
1605,0.681818182,0.560606061,0.538461538,0.681818182,0.466666667,0.52173913,0,0,0,0,-0.060606061,0.75,1,0,0,2,0,0 days 05:06:47,-0.154396258,0.154396258,0,0.25,0,0,216,0,0,-0.060606061,11.12376597,17.84009918,8.296665886,11.11199653
1606,0.681818182,0.560606061,0.538461538,0.681818182,0.466666667,0.5,0,0,0,0,-0.454545455,0,1,0,0.25,2,1,0 days 05:07:09,-0.136619261,0.136619261,0,0.25,0,15,217,-0.375,0.375,-0.454545455,6.336157263,20.19426011,5.180691383,12.5886443
1607,0.681818182,0.560606061,0.538461538,0.681818182,0.460526316,0.5,0,0,0,0,0.03030303,0.75,1,0.25,0,2,0,0 days 05:07:43,-0.150246039,0.150246039,0,0.25,15,15,218,0,0,0.03030303,12.69056316,18.19548655,9.316402544,11.3349133
1608,0.681818182,0.560606061,0.538461538,0.681818182,0.460526316,0.48,0,0,0,0,-0.666666667,0.5,1,0.5,0,2,1,0 days 05:08:07,-0.122289515,0.122289515,0,0.25,30,15,219,0.375,-0.375,-0.666666667,14.72717214,12.25463514,10.64191222,7.608513429
1609,0.681818182,0.560606061,0.538461538,0.681818182,0.467532468,0.48,0,0,0,0,-0.121212121,1,0,0.75,0,2,0,0 days 05:08:47,-0.120437463,0.120437463,0,0.25,40,15,220,0.625,-0.625,-0.121212121,18.82148506,11.05503235,13.30666104,6.856062406
1610,0.681818182,0.560606061,0.538461538,0.681818182,0.467532468,0.5,0,0,0,0,-0.393939394,0,1,0,0.25,2,1,0 days 05:09:12,-0.139904288,0.139904288,0,0.25,40,30,221,0.25,-0.25,-0.393939394,12.05501892,15.19568417,8.902763966,9.453286839
1611,0.681818182,0.560606061,0.538461538,0.681818182,0.461538462,0.5,0,0,0,0,0.181818182,0.75,0,0,0.5,2,0,0 days 05:09:54,-0.171808252,0.171808252,0,0.25,40,40,222,0,0,0.181818182,11.30978685,20.24527867,8.417735998,12.6206457
1612,0.681818182,0.560606061,0.538461538,0.681818182,0.461538462,0.518518519,0,0,0,0,-0.363636364,0.5,0,0,0.75,2,1,0 days 05:10:19,-0.113732223,0.113732223,0,0.25,40,60,223,-0.5,0.5,-0.363636364,5.921676552,23.77341506,4.910930128,14.83366974
1613,0.681818182,0.560606061,0.555555556,0.681818182,0.461538462,0.518518519,0,0,0,0,0.060606061,0.25,1,0,0,1,1,0 days 05:11:26,-0.151205862,0.151205862,0.25,0,0,0,224,0,0,0.060606061,17.78985457,14.98870456,12.63523309,9.323458849
1614,1,1,1,1,1,1,0,0,0,0,0.181818182,1,0,0,0,2,0,0 days 00:00:00,-0.149002325,0.149002325,0,0.25,0,0,1,0,0,0.181818182,18.74339322,26.26619382,13.25583563,16.39726557
1615,1,1,1,1,1,1,0,0,0,0,0.454545455,1,1,0,0.25,2,0,0 days 00:00:16,-0.057183799,0.057183799,0,0.25,0,15,2,-0.375,0.375,0.454545455,18.91116438,32.60397198,13.36502806,20.3726378
1616,1,1,1,1,1,1,0,0,0,0,-0.090909091,0.25,1,0,0.5,2,1,0 days 00:00:39,-0.134794246,0.134794246,0,0.25,0,30,3,-0.75,0.75,-0.090909091,12.53014015,34.87780007,9.21199259,21.79889679
1617,1,1,1,1,1,1,0,0,0,0,0.333333333,0.75,1,0,0.75,2,0,0 days 00:01:08,-0.103593252,0.103593252,0,0.25,0,40,4,-1,1,0.333333333,11.93281735,39.18535098,8.823230114,24.5008087
1618,1,1,1,1,1,1,0,0,0,0,-0.454545455,0.75,1,0,0,1,1,0 days 00:02:20,-0.170334721,0.170334721,0.25,0,0,0,5,0,0,-0.454545455,22.33234981,20.82634633,15.59167757,12.98512047
1619,1,1,0.5,1,1,1,0,0,0,0,-0.818181818,0,1,0.25,0,1,1,0 days 00:03:04,-0.161642243,0.161642243,0.25,0,15,0,6,0.375,-0.375,-0.818181818,20.4793622,13.77342484,14.38567631,8.561174478
1620,1,1,0.5,1,1,1,0,0,0,0,0,1,1,0,0.25,1,0,0 days 00:03:56,-0.170807873,0.170807873,0.25,0,15,15,7,0,0,0,20.90819837,22.85330163,14.66478069,14.25652847
1621,1,1,0.666666667,1,1,1,0,0,0,0,-0.363636364,0.75,1,0.25,0,1,1,0 days 00:04:38,-0.093224463,0.093224463,0.25,0,30,15,8,0.375,-0.375,-0.363636364,26.07205463,17.56603544,18.02563272,10.94009001
1622,1,1,0.666666667,1,1,1,0,0,0,0,0.303030303,0.75,1,0.5,0,1,0,0 days 00:05:18,-0.099686368,0.099686368,0.25,0,40,15,9,0.625,-0.625,0.303030303,30.86215282,17.14260392,21.14322748,10.67449253
1623,1,1,0.666666667,1,1,1,0,0,0,0,0.606060606,0.25,0,0,0,2,0,0 days 00:05:58,-0.151503272,0.151503272,0,0.25,0,0,10,0,0,0.606060606,18.02225075,27.17506357,12.78648617,16.96735424
1624,1,1,0.666666667,1,1,1,0,0,0,0,0.484848485,0.75,1,0,0.25,2,0,0 days 00:06:23,-0.124912129,0.124912129,0,0.25,0,15,11,-0.375,0.375,0.484848485,16.46246709,32.7419117,11.77131421,20.45916051
1625,1,1,0.666666667,1,1,0.5,0,0,0,0,0.060606061,0.5,1,0,0.5,2,1,0 days 00:06:43,-0.139485211,0.139485211,0,0.25,0,30,12,-0.75,0.75,0.060606061,12.33384738,33.71863831,9.084237101,21.07181241
1626,1,1,0.666666667,1,0.833333333,0.5,0,0,0,0,0.393939394,1,0,0.25,0,2,0,0 days 00:07:18,-0.145771373,0.145771373,0,0.25,15,30,13,-0.375,0.375,0.393939394,16.19404261,27.11190807,11.59661242,16.92773994
1627,1,1,0.666666667,1,0.714285714,0.5,0,0,0,0,0.484848485,0.25,1,0,0.25,2,0,0 days 00:07:36,-0.14462229,0.14462229,0,0.25,15,40,14,-0.625,0.625,0.484848485,13.08878248,29.64631059,9.575580208,18.51744428
1628,1,1,0.666666667,1,0.625,0.5,0,0,0,0,0.606060606,0.75,1,0.25,0,2,0,0 days 00:08:05,-0.052492835,0.052492835,0,0.25,30,40,15,-0.25,0.25,0.606060606,19.78574428,25.94602004,13.93424097,16.19643651
1629,1,1,0.666666667,1,0.666666667,0.5,0,0,0,0,0.212121212,1,1,0.5,0,2,0,0 days 00:08:30,0.181595739,-0.181595739,0,0.25,40,40,16,0,0,0.212121212,22.86972337,20.53563943,15.9414226,12.80277453
1630,1,1,0.666666667,1,0.666666667,0.333333333,0,0,0,0,-0.181818182,0.5,1,0,0.25,2,1,0 days 00:09:02,-0.116354837,0.116354837,0,0.25,40,60,17,-0.5,0.5,-0.181818182,13.22730938,26.05873608,9.665739263,16.26713767
1631,1,1,0.666666667,1,0.7,0.333333333,0,0,0,0,0.515151515,0.25,0,0,0,2,0,0 days 00:09:38,-0.113448332,0.113448332,0,0.25,40,40,18,0,0,0.515151515,17.76494399,21.08064305,12.61902025,13.14462812
1632,1,1,0.666666667,1,0.727272727,0.333333333,0,0,0,0,0.393939394,0.75,1,0,0.25,2,0,0 days 00:10:11,-0.137173525,0.137173525,0,0.25,40,60,19,-0.5,0.5,0.393939394,14.75911563,28.25526315,10.66270237,17.64490958
1633,0.666666667,0.666666667,0.666666667,0.666666667,0.727272727,0.333333333,0,0,0,0,0.181818182,0.75,0,0,0,1,0,0 days 00:11:57,-0.152692911,0.152692911,0.25,0,0,0,20,0,0,0.181818182,17.311896,13.93431833,12.32415781,8.662094939
1634,0.666666667,0.666666667,0.5,0.666666667,0.727272727,0.333333333,0,0,0,0,-0.757575758,0.5,1,0.25,0,1,1,0 days 00:12:18,-0.136092035,0.136092035,0.25,0,15,0,21,0.375,-0.375,-0.757575758,18.15486431,7.86803486,12.87279658,4.857017788
1635,0.75,0.75,0.5,0.75,0.727272727,0.333333333,0,0,0,0,-0.090909091,1,0,0,0.25,1,0,0 days 00:12:51,-0.224165901,0.224165901,0.25,0,15,15,22,0,0,-0.090909091,15.90563531,14.94933968,11.40890497,9.298767227
1636,0.75,0.75,0.4,0.75,0.727272727,0.333333333,0,0,0,0,-0.333333333,0.5,1,0.25,0,1,1,0 days 00:13:14,-0.174079381,0.174079381,0.25,0,30,15,23,0.375,-0.375,-0.333333333,20.88744173,11.15795971,14.65127141,6.920623608
1637,0.8,0.8,0.4,0.8,0.727272727,0.333333333,0,0,0,0,0.424242424,0.75,1,0,0.25,1,0,0 days 00:13:58,-0.158600552,0.158600552,0.25,0,30,30,24,0,0,0.424242424,20.11858496,18.39204292,14.1508675,11.45820331
1638,0.8,0.8,0.5,0.8,0.727272727,0.333333333,0,0,0,0,-0.727272727,1,0,0.25,0,1,1,0 days 00:14:19,-0.15546423,0.15546423,0.25,0,40,30,25,0.25,-0.25,-0.727272727,18.65069421,10.03768737,13.19550327,6.217932631
1639,0.8,0.8,0.5,0.8,0.666666667,0.333333333,0,0,0,0,0.272727273,1,0,0,0,2,0,0 days 00:15:01,-0.136740929,0.136740929,0,0.25,0,0,26,0,0,0.272727273,14.61300968,20.01597798,10.56761055,12.4768168
1640,0.8,0.8,0.5,0.8,0.692307692,0.333333333,0,0,0,0,0.424242424,1,0,0.25,0,2,0,0 days 00:15:30,-0.113434813,0.113434813,0,0.25,15,0,27,0.375,-0.375,0.424242424,19.90907782,17.6598399,14.01451156,10.99892887
1641,0.8,0.8,0.5,0.8,0.714285714,0.333333333,0,0,0,0,0.575757576,0.25,1,0,0.25,2,0,0 days 00:15:47,-0.114881306,0.114881306,0,0.25,15,15,28,0,0,0.575757576,16.06528508,22.4842086,11.51281167,14.02501481
1642,0.8,0.8,0.5,0.8,0.714285714,0.25,0,0,0,0,-0.333333333,0.25,1,0,0.5,2,1,0 days 00:16:02,-0.05737306,0.05737306,0,0.25,15,30,29,-0.375,0.375,-0.333333333,10.14213168,22.79675677,7.65777754,14.22106069
1643,0.8,0.8,0.5,0.8,0.733333333,0.25,0,0,0,0,0.363636364,0.75,1,0.25,0,2,0,0 days 00:16:40,-0.134902396,0.134902396,0,0.25,30,30,30,0,0,0.363636364,16.74195528,21.07579298,11.95321673,13.14158591
1644,0.8,0.8,0.5,0.8,0.6875,0.25,0,0,0,0,0.606060606,0.75,0,0,0.25,2,0,0 days 00:16:57,-0.101727681,0.101727681,0,0.25,30,40,31,-0.25,0.25,0.606060606,14.14477849,24.08275166,10.26286625,15.02770116
